all_syn	all_nonSyn	tip_syn	tip_nonSyn	S	N	comparisons
001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
002	1.0	1.0	1.0	1.0	1.3330000000000002	4.667	2.0
003	3.0	2.0	2.0	1.0	3.4010000000000002	8.599	2.0
004	2.0	2.0	1.0	1.0	3.0	6.0	2.0
005	1.0	6.0	0.0	4.0	2.9990000000000006	12.001	3.0
006	1.0	3.0	0.0	3.0	1.6660000000000004	7.334	2.0
007	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
008	1.0	4.0	1.0	3.0	3.333	8.667	3.0
009	4.0	2.0	3.0	2.0	4.0	8.0	3.0
010	1.0	2.0	1.0	2.0	1.0	2.0	1.0
011	2.0	0.0	0.0	0.0	2.4	3.6	0.0
012	2.0	2.0	2.0	1.0	2.0010000000000003	6.999	2.0
013	1.0	1.0	1.0	1.0	2.0	4.0	2.0
014	0.0	0.0	0.0	0.0	0.0	0.0	0.0
015	2.0	1.0	2.0	1.0	3.068	5.932	3.0
016	0.0	0.0	0.0	0.0	0.0	0.0	0.0
017	1.0	1.0	0.0	0.0	0.6660000000000004	5.334	0.0
018	0.0	0.0	0.0	0.0	0.0	0.0	0.0
019	1.0	0.0	1.0	0.0	1.4	1.6	1.0
020	2.0	0.0	2.0	0.0	2.0	4.0	2.0
021	1.0	1.0	1.0	0.0	0.6660000000000004	5.334	1.0
022	2.0	0.0	2.0	0.0	2.0	4.0	2.0
023	1.0	0.0	1.0	0.0	1.0	2.0	1.0
024	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
025	3.0	1.0	2.0	1.0	3.0	6.0	2.0
026	2.0	0.0	2.0	0.0	0.6660000000000004	5.334	2.0
027	3.0	0.0	2.0	0.0	3.0	6.0	2.0
028	1.0	1.0	1.0	1.0	0.6660000000000004	5.334	2.0
029	2.0	0.0	1.0	0.0	1.3360000000000003	4.664	1.0
030	2.0	1.0	1.0	1.0	2.4010000000000002	6.598999999999999	2.0
031	1.0	0.0	1.0	0.0	1.0	2.0	1.0
032	2.0	0.0	1.0	0.0	0.6660000000000004	5.334	1.0
033	0.0	0.0	0.0	0.0	0.0	0.0	0.0
034	2.0	1.0	1.0	1.0	2.0	4.0	1.0
035	5.0	0.0	2.0	0.0	2.3360000000000003	6.664	1.0
036	2.0	0.0	1.0	0.0	2.0	4.0	1.0
037	2.0	0.0	2.0	0.0	1.6680000000000001	4.332	2.0
038	1.0	0.0	1.0	0.0	1.0	2.0	1.0
039	2.0	1.0	1.0	1.0	3.0	6.0	2.0
040	1.0	0.0	1.0	0.0	1.0	2.0	1.0
041	1.0	2.0	1.0	2.0	1.0	2.0	1.0
042	0.0	0.0	0.0	0.0	0.0	0.0	0.0
043	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
044	1.0	1.0	1.0	1.0	1.3330000000000002	4.667	2.0
045	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
046	3.0	1.0	1.0	1.0	3.333	8.667	2.0
047	1.0	1.0	1.0	0.0	0.6660000000000004	5.334	1.0
048	2.0	3.0	1.0	2.0	2.333	6.667	2.0
049	1.0	1.0	1.0	1.0	1.6680000000000001	4.332	2.0
050	3.0	0.0	2.0	0.0	3.0	6.0	2.0
051	1.0	3.0	0.0	2.0	2.333	6.667	2.0
052	3.0	2.0	1.0	2.0	2.668	6.332	1.0
053	1.0	0.0	0.0	0.0	0.3330000000000002	2.667	0.0
054	1.0	0.0	0.0	0.0	0.3330000000000002	2.667	0.0
055	1.0	2.0	1.0	2.0	0.3330000000000002	2.667	1.0
056	1.0	1.0	1.0	1.0	0.6660000000000004	5.334	2.0
057	3.0	0.0	2.0	0.0	3.068	5.932	2.0
058	2.0	0.0	1.0	0.0	2.0	4.0	1.0
059	1.0	0.0	0.0	0.0	0.3330000000000002	2.667	0.0
060	2.0	0.0	2.0	0.0	0.6660000000000004	5.334	2.0
061	2.0	0.0	1.0	0.0	2.4	3.6	1.0
062	0.0	0.0	0.0	0.0	0.0	0.0	0.0
063	2.0	2.0	2.0	2.0	1.3330000000000002	4.667	2.0
064	2.0	1.0	2.0	1.0	1.6660000000000004	7.334	3.0
065	0.0	2.0	0.0	1.0	2.0	4.0	1.0
066	3.0	1.0	2.0	1.0	4.0	8.0	3.0
067	3.0	0.0	3.0	0.0	3.0	6.0	3.0
068	1.0	5.0	1.0	3.0	3.6660000000000004	11.334	3.0
069	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
070	2.0	1.0	1.0	1.0	2.668	6.332	2.0
071	0.0	2.0	0.0	2.0	0.6660000000000004	5.334	2.0
072	1.0	1.0	0.0	1.0	0.6660000000000004	5.334	1.0
073	2.0	0.0	0.0	0.0	2.4	3.6	0.0
074	2.0	0.0	1.0	0.0	0.6660000000000004	5.334	1.0
075	3.0	4.0	2.0	2.0	3.9990000000000006	14.001	3.0
076	2.0	0.0	1.0	0.0	2.0	4.0	1.0
077	2.0	0.0	1.0	0.0	1.3360000000000003	4.664	1.0
078	0.0	0.0	0.0	0.0	0.0	0.0	0.0
079	1.0	3.0	1.0	3.0	1.3330000000000002	4.667	2.0
080	0.0	1.0	0.0	1.0	0.6680000000000001	2.332	1.0
081	1.0	2.0	1.0	2.0	1.3330000000000002	4.667	2.0
082	0.0	5.0	0.0	3.0	1.3320000000000007	13.668	3.0
083	2.0	2.0	1.0	2.0	3.8	5.2	2.0
084	1.0	2.0	0.0	2.0	2.0	4.0	1.0
085	2.0	2.0	2.0	2.0	2.0	4.0	2.0
086	2.0	2.0	2.0	2.0	2.0	4.0	2.0
087	0.0	0.0	0.0	0.0	0.0	0.0	0.0
088	3.0	1.0	2.0	1.0	4.0	8.0	3.0
089	0.0	0.0	0.0	0.0	0.0	0.0	0.0
090	1.0	0.0	1.0	0.0	1.0	2.0	1.0
091	1.0	3.0	0.0	3.0	1.6660000000000004	7.334	2.0
092	1.0	2.0	1.0	2.0	1.0	2.0	1.0
093	0.0	1.0	0.0	1.0	1.0	2.0	1.0
094	2.0	2.0	1.0	1.0	4.0	8.0	2.0
095	0.0	4.0	0.0	3.0	0.9990000000000006	8.001	2.0
096	3.0	3.0	3.0	3.0	4.0	8.0	4.0
097	3.0	5.0	2.0	3.0	4.666	13.334	4.0
098	3.0	5.0	2.0	3.0	3.0010000000000003	8.998999999999999	2.0
099	3.0	5.0	3.0	4.0	4.333	10.667	4.0
100	2.0	2.0	0.0	2.0	1.9990000000000006	10.001	2.0
101	1.0	1.0	1.0	1.0	1.3330000000000002	4.667	2.0
102	1.0	1.0	1.0	1.0	0.3330000000000002	2.667	1.0
103	1.0	4.0	1.0	4.0	1.3330000000000002	4.667	2.0
104	1.0	3.0	1.0	3.0	1.3330000000000002	4.667	2.0
105	3.0	3.0	1.0	3.0	4.7330000000000005	10.267	3.0
106	1.0	1.0	1.0	0.0	2.0	4.0	1.0
107	1.0	2.0	0.0	2.0	2.0	4.0	1.0
108	0.0	1.0	0.0	0.0	1.0	2.0	0.0
109	2.0	4.0	2.0	3.0	3.0010000000000003	8.998999999999999	3.0
110	3.0	4.0	3.0	3.0	3.333	8.667	3.0
111	3.0	4.0	0.0	3.0	7.0	14.0	3.0
112	0.0	0.0	0.0	0.0	0.0	0.0	0.0
113	0.0	0.0	0.0	0.0	0.0	0.0	0.0
114	0.0	0.0	0.0	0.0	0.0	0.0	0.0
115	0.0	0.0	0.0	0.0	0.0	0.0	0.0
116	0.0	0.0	0.0	0.0	0.0	0.0	0.0
117	2.0	2.0	1.0	2.0	3.333	8.667	3.0
118	3.0	4.0	3.0	2.0	4.332000000000001	16.668	5.0
119	4.0	5.0	3.0	2.0	6.668	14.332	4.0
120	2.0	4.0	2.0	3.0	3.333	8.667	3.0
121	2.0	5.0	2.0	3.0	5.0	10.0	3.0
122	3.0	1.0	3.0	1.0	1.6660000000000004	7.334	3.0
123	2.0	4.0	1.0	3.0	3.6660000000000004	11.334	3.0
124	2.0	3.0	1.0	3.0	4.0	8.0	3.0
125	1.0	2.0	1.0	2.0	0.3330000000000002	2.667	1.0
126	4.0	0.0	3.0	0.0	2.668	6.332	2.0
127	2.0	0.0	1.0	0.0	0.6660000000000004	5.334	1.0
128	1.0	0.0	1.0	0.0	1.0	2.0	1.0
129	1.0	0.0	0.0	0.0	1.0	2.0	0.0
130	2.0	1.0	1.0	1.0	0.9990000000000006	8.001	2.0
131	2.0	3.0	1.0	2.0	1.665000000000001	13.334999999999999	3.0
132	2.0	2.0	1.0	2.0	1.3320000000000007	10.668	3.0
133	1.0	2.0	1.0	2.0	1.0	2.0	1.0
134	3.0	2.0	2.0	2.0	3.6660000000000004	11.334	4.0
135	1.0	1.0	1.0	1.0	0.6660000000000004	5.334	2.0
