all_syn	all_nonSyn	tip_syn	tip_nonSyn	S	N	comparisons
001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
002	0.0	1.0	0.0	0.0	1.0	2.0	0.0
003	0.0	0.0	0.0	0.0	0.0	0.0	0.0
004	1.0	0.0	0.0	0.0	0.3330000000000002	2.667	0.0
005	0.0	0.0	0.0	0.0	0.0	0.0	0.0
006	0.0	1.0	0.0	0.0	0.3330000000000002	2.667	0.0
007	0.0	1.0	0.0	0.0	0.3330000000000002	2.667	0.0
008	0.0	1.0	0.0	0.0	1.0	2.0	0.0
009	1.0	0.0	0.0	0.0	1.0	2.0	0.0
010	1.0	1.0	0.0	0.0	2.0	4.0	0.0
011	0.0	1.0	0.0	0.0	1.0	2.0	0.0
012	0.0	0.0	0.0	0.0	0.0	0.0	0.0
013	0.0	0.0	0.0	0.0	0.0	0.0	0.0
014	0.0	0.0	0.0	0.0	0.0	0.0	0.0
015	2.0	0.0	0.0	0.0	2.0	4.0	0.0
016	1.0	0.0	0.0	0.0	1.0	2.0	0.0
017	0.0	1.0	0.0	0.0	1.0	2.0	0.0
018	0.0	3.0	0.0	0.0	0.3330000000000002	5.667	0.0
019	1.0	1.0	0.0	0.0	1.0	2.0	0.0
020	1.0	3.0	0.0	0.0	2.0010000000000003	6.999	0.0
021	3.0	5.0	1.0	2.0	4.0	11.0	1.0
022	1.0	5.0	0.0	2.0	3.333	8.667	1.0
023	1.0	4.0	0.0	1.0	2.0660000000000003	6.933999999999999	1.0
024	1.0	2.0	0.0	0.0	1.0	2.0	0.0
025	1.0	0.0	0.0	0.0	1.0	2.0	0.0
026	1.0	1.0	0.0	0.0	0.3330000000000002	2.667	0.0
027	0.0	1.0	0.0	0.0	0.3330000000000002	2.667	0.0
028	0.0	1.0	0.0	1.0	0.6680000000000001	2.332	1.0
029	3.0	1.0	1.0	0.0	3.0	6.0	1.0
030	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
031	1.0	0.0	0.0	0.0	0.3330000000000002	2.667	0.0
032	0.0	0.0	0.0	0.0	0.0	0.0	0.0
033	0.0	2.0	0.0	0.0	2.0	4.0	0.0
034	1.0	1.0	0.0	0.0	0.3330000000000002	2.667	0.0
035	2.0	0.0	2.0	0.0	2.0	4.0	2.0
036	1.0	0.0	1.0	0.0	1.0	2.0	1.0
037	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
038	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
039	2.0	2.0	0.0	0.0	2.668	6.332	0.0
040	1.0	1.0	0.0	0.0	2.0	4.0	0.0
041	1.0	0.0	0.0	0.0	1.0	2.0	0.0
042	3.0	0.0	0.0	0.0	3.0	6.0	0.0
043	2.0	1.0	1.0	0.0	2.0	4.0	1.0
044	0.0	1.0	0.0	0.0	0.3330000000000002	2.667	0.0
045	0.0	0.0	0.0	0.0	0.0	0.0	0.0
046	1.0	0.0	1.0	0.0	1.0	2.0	1.0
047	0.0	0.0	0.0	0.0	0.0	0.0	0.0
048	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
049	2.0	3.0	2.0	2.0	4.0	8.0	3.0
050	2.0	0.0	1.0	0.0	2.0	4.0	1.0
051	0.0	0.0	0.0	0.0	0.0	0.0	0.0
052	0.0	0.0	0.0	0.0	0.0	0.0	0.0
053	0.0	0.0	0.0	0.0	0.0	0.0	0.0
054	2.0	1.0	1.0	0.0	1.6680000000000001	4.332	1.0
055	0.0	1.0	0.0	1.0	1.0	2.0	1.0
056	0.0	1.0	0.0	0.0	0.3330000000000002	2.667	0.0
057	1.0	1.0	0.0	1.0	0.6660000000000004	5.334	1.0
058	0.0	1.0	0.0	0.0	0.3330000000000002	2.667	0.0
059	0.0	0.0	0.0	0.0	0.0	0.0	0.0
060	0.0	0.0	0.0	0.0	0.0	0.0	0.0
061	0.0	0.0	0.0	0.0	0.0	0.0	0.0
062	1.0	0.0	0.0	0.0	0.3330000000000002	2.667	0.0
063	2.0	1.0	0.0	0.0	2.0	4.0	0.0
064	1.0	0.0	1.0	0.0	1.0	2.0	1.0
065	2.0	0.0	1.0	0.0	0.6660000000000004	5.334	1.0
066	1.0	4.0	0.0	1.0	1.6660000000000004	7.334	1.0
067	3.0	0.0	1.0	0.0	3.0	6.0	1.0
068	0.0	2.0	0.0	2.0	0.3330000000000002	2.667	1.0
069	2.0	1.0	2.0	0.0	2.333	6.667	2.0
070	0.0	0.0	0.0	0.0	0.0	0.0	0.0
071	1.0	2.0	0.0	0.0	1.3330000000000002	4.667	0.0
072	0.0	0.0	0.0	0.0	0.0	0.0	0.0
073	0.0	0.0	0.0	0.0	0.0	0.0	0.0
074	0.0	1.0	0.0	1.0	1.0	2.0	1.0
075	0.0	0.0	0.0	0.0	0.0	0.0	0.0
076	0.0	0.0	0.0	0.0	0.0	0.0	0.0
077	0.0	2.0	0.0	0.0	0.0	3.0	0.0
078	0.0	1.0	0.0	0.0	1.0	2.0	0.0
079	0.0	0.0	0.0	0.0	0.0	0.0	0.0
080	1.0	4.0	0.0	1.0	2.333	6.667	1.0
081	0.0	0.0	0.0	0.0	0.0	0.0	0.0
082	1.0	0.0	1.0	0.0	1.0	2.0	1.0
083	0.0	1.0	0.0	0.0	0.3330000000000002	2.667	0.0
084	0.0	0.0	0.0	0.0	0.0	0.0	0.0
085	0.0	1.0	0.0	0.0	0.6680000000000001	2.332	0.0
086	1.0	1.0	0.0	0.0	1.0	2.0	0.0
087	1.0	0.0	0.0	0.0	0.3330000000000002	2.667	0.0
088	1.0	1.0	1.0	0.0	2.0	4.0	1.0
089	1.0	0.0	0.0	0.0	1.0	2.0	0.0
090	0.0	0.0	0.0	0.0	0.0	0.0	0.0
091	0.0	0.0	0.0	0.0	0.0	0.0	0.0
092	0.0	0.0	0.0	0.0	0.0	0.0	0.0
093	0.0	0.0	0.0	0.0	0.0	0.0	0.0
094	3.0	1.0	2.0	0.0	3.333	8.667	2.0
095	2.0	0.0	1.0	0.0	2.0	4.0	1.0
096	3.0	0.0	2.0	0.0	3.0	6.0	2.0
097	1.0	2.0	1.0	0.0	1.3330000000000002	4.667	1.0
098	5.0	0.0	4.0	0.0	3.668	8.332	3.0
099	1.0	0.0	1.0	0.0	1.0	2.0	1.0
100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
101	1.0	0.0	0.0	0.0	1.0	2.0	0.0
102	3.0	0.0	1.0	0.0	3.0	6.0	1.0
103	0.0	1.0	0.0	0.0	1.0	2.0	0.0
104	2.0	1.0	2.0	0.0	1.0010000000000003	4.999	1.0
105	2.0	1.0	1.0	0.0	0.9990000000000006	8.001	1.0
106	1.0	1.0	1.0	0.0	1.3330000000000002	4.667	1.0
107	2.0	0.0	0.0	0.0	2.0	4.0	0.0
108	0.0	0.0	0.0	0.0	0.0	0.0	0.0
109	1.0	1.0	1.0	0.0	2.068	3.932	1.0
110	1.0	0.0	0.0	0.0	1.0	2.0	0.0
111	3.0	0.0	0.0	0.0	1.6680000000000001	4.332	0.0
112	0.0	0.0	0.0	0.0	0.0	0.0	0.0
