all_syn	all_nonSyn	tip_syn	tip_nonSyn	S	N	comparisons
001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
002	1.0	3.0	1.0	0.0	2.333	6.667	1.0
003	3.0	3.0	3.0	3.0	2.333	6.667	3.0
004	1.0	3.0	1.0	1.0	2.0	4.0	1.0
005	0.0	1.0	0.0	1.0	1.0	2.0	1.0
006	1.0	3.0	1.0	2.0	2.333	6.667	2.0
007	1.0	3.0	1.0	0.0	4.0	8.0	1.0
008	0.0	2.0	0.0	0.0	0.3330000000000002	2.667	0.0
009	0.0	1.0	0.0	1.0	1.0	2.0	1.0
010	1.0	1.0	1.0	1.0	1.0	2.0	1.0
011	0.0	0.0	0.0	0.0	0.0	0.0	0.0
012	0.0	2.0	0.0	2.0	1.3330000000000002	4.667	2.0
013	1.0	2.0	1.0	1.0	2.0	4.0	1.0
014	2.0	0.0	2.0	0.0	2.0	4.0	2.0
015	0.0	0.0	0.0	0.0	0.0	0.0	0.0
016	0.0	1.0	0.0	1.0	0.6680000000000001	2.332	1.0
017	1.0	1.0	1.0	1.0	2.0	4.0	2.0
018	3.0	2.0	1.0	1.0	4.333	10.667	2.0
019	2.0	1.0	0.0	1.0	3.0	6.0	1.0
020	2.0	1.0	2.0	1.0	2.0	4.0	2.0
021	2.0	2.0	2.0	2.0	2.0	4.0	2.0
022	1.0	4.0	1.0	4.0	1.0	5.0	2.0
023	1.0	4.0	1.0	3.0	2.333	6.667	2.0
024	1.0	6.0	0.0	6.0	2.6660000000000004	9.334	3.0
025	1.0	2.0	1.0	1.0	3.0	6.0	2.0
026	0.0	5.0	0.0	3.0	2.6660000000000004	9.334	2.0
027	0.0	0.0	0.0	0.0	0.0	0.0	0.0
028	0.0	2.0	0.0	1.0	1.3330000000000002	4.667	1.0
029	0.0	0.0	0.0	0.0	0.0	0.0	0.0
030	1.0	1.0	1.0	0.0	2.0	4.0	1.0
031	3.0	1.0	2.0	1.0	3.0	6.0	2.0
032	0.0	2.0	0.0	0.0	2.0	4.0	0.0
033	0.0	1.0	0.0	0.0	1.0	2.0	0.0
034	0.0	3.0	0.0	2.0	3.0	6.0	2.0
035	2.0	3.0	1.0	1.0	4.0	8.0	2.0
036	0.0	2.0	0.0	2.0	0.3330000000000002	2.667	1.0
037	2.0	2.0	2.0	1.0	3.0	6.0	2.0
038	3.0	2.0	2.0	1.0	3.333	8.667	2.0
039	0.0	2.0	0.0	1.0	1.3330000000000002	4.667	1.0
040	1.0	0.0	1.0	0.0	1.0	2.0	1.0
041	2.0	2.0	0.0	1.0	2.333	6.667	1.0
042	0.0	3.0	0.0	3.0	0.6660000000000004	5.334	2.0
043	1.0	1.0	0.0	1.0	2.0	4.0	1.0
044	1.0	2.0	0.0	2.0	1.3330000000000002	4.667	1.0
045	2.0	1.0	2.0	1.0	1.3330000000000002	4.667	2.0
046	0.0	0.0	0.0	0.0	0.0	0.0	0.0
047	0.0	0.0	0.0	0.0	0.0	0.0	0.0
048	1.0	0.0	1.0	0.0	0.6680000000000001	2.332	1.0
049	0.0	0.0	0.0	0.0	0.0	0.0	0.0
050	1.0	0.0	1.0	0.0	1.0	2.0	1.0
051	0.0	0.0	0.0	0.0	0.0	0.0	0.0
052	0.0	0.0	0.0	0.0	0.0	0.0	0.0
053	0.0	0.0	0.0	0.0	0.0	0.0	0.0
054	0.0	0.0	0.0	0.0	0.0	0.0	0.0
055	0.0	0.0	0.0	0.0	0.0	0.0	0.0
056	0.0	0.0	0.0	0.0	0.0	0.0	0.0
