all_syn	all_nonSyn	tip_syn	tip_nonSyn	S	N	comparisons
001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
002	0.0	0.0	0.0	0.0	0.0	0.0	0.0
003	2.0	0.0	1.0	0.0	0.6660000000000004	5.334	1.0
004	2.0	1.0	2.0	0.0	3.0	6.0	2.0
005	1.0	2.0	0.0	1.0	3.0	6.0	1.0
006	2.0	2.0	1.0	1.0	1.0	5.0	1.0
007	1.0	2.0	0.0	1.0	3.0	6.0	1.0
008	2.0	1.0	1.0	1.0	2.0	4.0	1.0
009	1.0	1.0	1.0	1.0	1.3330000000000002	4.667	2.0
010	0.0	0.0	0.0	0.0	0.0	0.0	0.0
011	0.0	1.0	0.0	1.0	0.3330000000000002	2.667	1.0
012	0.0	0.0	0.0	0.0	0.0	0.0	0.0
013	0.0	0.0	0.0	0.0	0.0	0.0	0.0
014	0.0	2.0	0.0	2.0	1.0	2.0	1.0
015	2.0	2.0	0.0	2.0	1.3320000000000007	10.668	2.0
016	2.0	2.0	1.0	2.0	1.6660000000000004	7.334	2.0
017	1.0	0.0	0.0	0.0	1.0	2.0	0.0
018	2.0	0.0	0.0	0.0	1.0	2.0	0.0
019	2.0	1.0	2.0	0.0	0.9990000000000006	8.001	2.0
020	2.0	0.0	1.0	0.0	2.4	3.6	1.0
021	2.0	0.0	1.0	0.0	2.0	4.0	1.0
022	2.0	2.0	0.0	2.0	2.668	6.332	1.0
023	2.0	1.0	0.0	1.0	2.0	4.0	1.0
024	1.0	3.0	0.0	1.0	1.3330000000000002	7.667	1.0
025	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
026	0.0	1.0	0.0	1.0	0.3330000000000002	2.667	1.0
027	3.0	2.0	1.0	0.0	1.9990000000000006	10.001	1.0
028	2.0	0.0	0.0	0.0	0.6660000000000004	5.334	0.0
029	1.0	1.0	1.0	0.0	0.6660000000000004	5.334	1.0
030	1.0	2.0	0.0	1.0	1.3330000000000002	4.667	1.0
031	1.0	6.0	1.0	2.0	2.9990000000000006	12.001	3.0
032	1.0	0.0	0.0	0.0	1.0	2.0	0.0
033	0.0	3.0	0.0	2.0	1.3330000000000002	4.667	1.0
034	3.0	3.0	2.0	1.0	1.998000000000001	16.002	3.0
035	1.0	2.0	1.0	2.0	1.3330000000000002	4.667	2.0
036	1.0	0.0	0.0	0.0	1.0	2.0	0.0
037	0.0	0.0	0.0	0.0	0.0	0.0	0.0
038	1.0	2.0	0.0	2.0	0.9990000000000006	8.001	2.0
039	1.0	3.0	1.0	2.0	2.0010000000000003	6.999	2.0
040	3.0	0.0	2.0	0.0	3.4	5.6	2.0
041	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
042	0.0	0.0	0.0	0.0	0.0	0.0	0.0
043	3.0	0.0	1.0	0.0	3.0	6.0	1.0
044	2.0	0.0	0.0	0.0	2.068	3.932	0.0
045	3.0	1.0	1.0	1.0	3.0	6.0	1.0
046	1.0	0.0	0.0	0.0	1.0	2.0	0.0
047	0.0	0.0	0.0	0.0	0.0	0.0	0.0
048	0.0	2.0	0.0	1.0	0.6660000000000004	5.334	1.0
049	0.0	0.0	0.0	0.0	0.0	0.0	0.0
050	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
051	0.0	0.0	0.0	0.0	0.0	0.0	0.0
052	1.0	2.0	0.0	0.0	2.0	4.0	0.0
053	0.0	0.0	0.0	0.0	0.0	0.0	0.0
054	0.0	1.0	0.0	0.0	1.0	2.0	0.0
055	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
056	2.0	0.0	1.0	0.0	2.0	4.0	1.0
057	2.0	2.0	1.0	0.0	1.3330000000000002	4.667	1.0
058	2.0	0.0	1.0	0.0	2.0	4.0	1.0
059	2.0	0.0	1.0	0.0	2.0	4.0	1.0
060	3.0	0.0	2.0	0.0	3.0	6.0	2.0
061	2.0	0.0	2.0	0.0	2.0	4.0	2.0
062	0.0	0.0	0.0	0.0	0.0	0.0	0.0
063	0.0	1.0	0.0	0.0	0.3330000000000002	2.667	0.0
064	1.0	4.0	0.0	2.0	1.6660000000000004	10.334	2.0
065	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
066	1.0	0.0	1.0	0.0	1.4	1.6	1.0
067	0.0	1.0	0.0	0.0	1.0	2.0	0.0
068	2.0	0.0	2.0	0.0	0.6660000000000004	5.334	2.0
069	1.0	0.0	1.0	0.0	1.0	2.0	1.0
070	0.0	0.0	0.0	0.0	0.0	0.0	0.0
071	1.0	0.0	1.0	0.0	1.0	2.0	1.0
072	2.0	0.0	1.0	0.0	2.0	4.0	1.0
073	0.0	0.0	0.0	0.0	0.0	0.0	0.0
074	2.0	0.0	1.0	0.0	0.6660000000000004	5.334	1.0
075	0.0	0.0	0.0	0.0	0.0	0.0	0.0
076	1.0	0.0	1.0	0.0	1.0	2.0	1.0
077	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
078	0.0	0.0	0.0	0.0	0.0	0.0	0.0
079	1.0	0.0	0.0	0.0	1.0	2.0	0.0
080	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
081	0.0	0.0	0.0	0.0	0.0	0.0	0.0
082	3.0	0.0	3.0	0.0	3.0	6.0	3.0
083	2.0	0.0	1.0	0.0	2.0	4.0	1.0
084	1.0	0.0	1.0	0.0	1.0	2.0	1.0
085	0.0	0.0	0.0	0.0	0.0	0.0	0.0
086	1.0	0.0	0.0	0.0	1.0	2.0	0.0
087	0.0	0.0	0.0	0.0	0.0	0.0	0.0
088	2.0	0.0	1.0	0.0	2.0	4.0	1.0
089	0.0	0.0	0.0	0.0	0.0	0.0	0.0
090	3.0	0.0	1.0	0.0	2.0040000000000004	6.9959999999999996	1.0
091	0.0	0.0	0.0	0.0	0.0	0.0	0.0
092	0.0	0.0	0.0	0.0	0.0	0.0	0.0
093	1.0	0.0	1.0	0.0	1.0	2.0	1.0
094	1.0	0.0	0.0	0.0	1.0	2.0	0.0
095	1.0	0.0	0.0	0.0	0.3330000000000002	2.667	0.0
096	1.0	0.0	1.0	0.0	1.0	2.0	1.0
097	1.0	1.0	0.0	1.0	2.0	4.0	1.0
098	0.0	0.0	0.0	0.0	0.0	0.0	0.0
099	2.0	0.0	1.0	0.0	2.0	4.0	1.0
100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
101	4.0	0.0	2.0	0.0	3.3360000000000003	8.664	2.0
102	0.0	0.0	0.0	0.0	0.0	0.0	0.0
103	1.0	0.0	0.0	0.0	0.3330000000000002	2.667	0.0
104	2.0	0.0	2.0	0.0	0.6660000000000004	5.334	2.0
105	2.0	0.0	2.0	0.0	2.0	4.0	2.0
106	0.0	0.0	0.0	0.0	0.0	0.0	0.0
107	0.0	1.0	0.0	0.0	0.3330000000000002	2.667	0.0
108	4.0	0.0	2.0	0.0	4.0	8.0	2.0
109	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
110	2.0	0.0	2.0	0.0	2.0	4.0	2.0
111	2.0	0.0	1.0	0.0	1.6680000000000001	4.332	1.0
112	2.0	0.0	1.0	0.0	0.6660000000000004	5.334	1.0
113	1.0	2.0	1.0	0.0	0.6660000000000004	5.334	1.0
114	2.0	0.0	1.0	0.0	2.0	4.0	1.0
115	0.0	0.0	0.0	0.0	0.0	0.0	0.0
116	0.0	0.0	0.0	0.0	0.0	0.0	0.0
117	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
118	1.0	0.0	1.0	0.0	1.0	2.0	1.0
119	1.0	0.0	1.0	0.0	1.0	2.0	1.0
120	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
121	0.0	0.0	0.0	0.0	0.0	0.0	0.0
122	1.0	2.0	0.0	0.0	0.3330000000000002	2.667	0.0
123	3.0	0.0	1.0	0.0	3.0	6.0	1.0
124	0.0	0.0	0.0	0.0	0.0	0.0	0.0
125	0.0	0.0	0.0	0.0	0.0	0.0	0.0
126	3.0	0.0	2.0	0.0	3.0	6.0	2.0
127	2.0	0.0	1.0	0.0	2.0	4.0	1.0
128	3.0	0.0	1.0	0.0	2.0040000000000004	6.9959999999999996	1.0
129	1.0	2.0	1.0	0.0	1.3330000000000002	4.667	1.0
130	1.0	0.0	1.0	0.0	0.6680000000000001	2.332	1.0
131	2.0	0.0	1.0	0.0	2.0	4.0	1.0
132	2.0	0.0	1.0	0.0	2.0	4.0	1.0
133	3.0	0.0	2.0	0.0	3.0	6.0	2.0
134	1.0	0.0	0.0	0.0	0.3330000000000002	2.667	0.0
135	2.0	0.0	1.0	0.0	0.6660000000000004	5.334	1.0
136	1.0	0.0	0.0	0.0	1.0	2.0	0.0
137	0.0	1.0	0.0	1.0	0.0	3.0	1.0
138	0.0	0.0	0.0	0.0	0.0	0.0	0.0
139	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
140	2.0	0.0	1.0	0.0	0.6660000000000004	5.334	1.0
141	2.0	0.0	0.0	0.0	2.0	4.0	0.0
142	1.0	0.0	0.0	0.0	0.3330000000000002	2.667	0.0
143	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
144	0.0	0.0	0.0	0.0	0.0	0.0	0.0
145	1.0	0.0	0.0	0.0	1.0	2.0	0.0
146	0.0	0.0	0.0	0.0	0.0	0.0	0.0
147	3.0	1.0	0.0	0.0	1.3330000000000002	4.667	0.0
148	4.0	2.0	1.0	0.0	5.0	10.0	1.0
149	1.0	0.0	1.0	0.0	1.0	2.0	1.0
150	1.0	2.0	0.0	1.0	2.4	6.6	1.0
151	0.0	0.0	0.0	0.0	0.0	0.0	0.0
152	1.0	0.0	0.0	0.0	0.3330000000000002	2.667	0.0
153	2.0	0.0	1.0	0.0	2.0	4.0	1.0
154	3.0	0.0	1.0	0.0	2.0040000000000004	6.9959999999999996	1.0
155	0.0	0.0	0.0	0.0	0.0	0.0	0.0
156	1.0	0.0	1.0	0.0	1.0	2.0	1.0
157	0.0	0.0	0.0	0.0	0.0	0.0	0.0
158	3.0	1.0	1.0	0.0	2.333	6.667	1.0
159	2.0	4.0	2.0	2.0	3.3320000000000007	14.668	4.0
160	1.0	2.0	0.0	1.0	2.0	4.0	1.0
161	0.0	2.0	0.0	0.0	0.6660000000000004	5.334	0.0
162	1.0	2.0	1.0	0.0	0.6660000000000004	5.334	1.0
163	1.0	3.0	0.0	1.0	3.0	6.0	1.0
164	0.0	0.0	0.0	0.0	0.0	0.0	0.0
165	3.0	1.0	2.0	0.0	3.333	8.667	2.0
166	0.0	0.0	0.0	0.0	0.0	0.0	0.0
167	3.0	0.0	2.0	0.0	3.0	6.0	2.0
168	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
169	2.0	1.0	1.0	0.0	0.9990000000000006	8.001	1.0
170	2.0	1.0	1.0	0.0	3.0	6.0	1.0
171	2.0	1.0	0.0	0.0	3.0	6.0	0.0
172	2.0	0.0	0.0	0.0	2.0	4.0	0.0
173	1.0	0.0	1.0	0.0	1.0	2.0	1.0
174	4.0	0.0	3.0	0.0	4.0	8.0	3.0
175	2.0	0.0	2.0	0.0	0.6660000000000004	5.334	2.0
176	0.0	0.0	0.0	0.0	0.0	0.0	0.0
177	1.0	0.0	1.0	0.0	0.6680000000000001	2.332	1.0
178	2.0	0.0	0.0	0.0	2.0	4.0	0.0
179	2.0	0.0	1.0	0.0	0.6660000000000004	5.334	1.0
180	0.0	2.0	0.0	1.0	0.6660000000000004	5.334	1.0
181	0.0	0.0	0.0	0.0	0.0	0.0	0.0
182	1.0	2.0	1.0	1.0	2.0	4.0	1.0
183	0.0	0.0	0.0	0.0	0.0	0.0	0.0
184	4.0	0.0	0.0	0.0	4.0	8.0	0.0
185	2.0	0.0	1.0	0.0	1.3360000000000003	4.664	1.0
186	2.0	0.0	2.0	0.0	2.0	4.0	2.0
187	4.0	0.0	2.0	0.0	4.0	8.0	2.0
188	1.0	0.0	1.0	0.0	1.0	2.0	1.0
189	2.0	0.0	2.0	0.0	0.6660000000000004	5.334	2.0
