all_syn	all_nonSyn	tip_syn	tip_nonSyn	S	N	comparisons
001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
002	1.0	1.0	0.0	0.0	1.0	2.0	0.0
003	1.0	1.0	0.0	0.0	2.0	4.0	0.0
004	1.0	1.0	0.0	1.0	2.0	4.0	1.0
005	0.0	0.0	0.0	0.0	0.0	0.0	0.0
006	0.0	0.0	0.0	0.0	0.0	0.0	0.0
007	2.0	2.0	0.0	1.0	0.6660000000000004	5.334	1.0
008	1.0	1.0	0.0	0.0	1.4	1.6	0.0
009	0.0	1.0	0.0	0.0	1.0	2.0	0.0
010	1.0	1.0	0.0	0.0	2.0	4.0	0.0
011	1.0	1.0	0.0	0.0	2.0	4.0	0.0
012	2.0	1.0	1.0	0.0	3.0	6.0	1.0
013	1.0	0.0	0.0	0.0	1.0	2.0	0.0
014	3.0	0.0	2.0	0.0	3.8	5.2	2.0
015	1.0	0.0	1.0	0.0	1.0	2.0	1.0
016	3.0	1.0	1.0	0.0	3.0	6.0	1.0
017	1.0	0.0	0.0	0.0	0.6680000000000001	2.332	0.0
018	3.0	0.0	1.0	0.0	3.0	6.0	1.0
019	2.0	0.0	0.0	0.0	0.6660000000000004	5.334	0.0
020	3.0	1.0	2.0	0.0	3.333	8.667	2.0
021	1.0	1.0	0.0	0.0	1.0	2.0	0.0
022	2.0	1.0	0.0	1.0	3.0	6.0	1.0
023	2.0	2.0	0.0	0.0	2.736	6.263999999999999	0.0
024	2.0	0.0	1.0	0.0	2.0	4.0	1.0
025	2.0	0.0	0.0	0.0	0.6660000000000004	5.334	0.0
026	0.0	0.0	0.0	0.0	0.0	0.0	0.0
027	2.0	2.0	1.0	0.0	1.3330000000000002	4.667	1.0
028	2.0	0.0	0.0	0.0	0.6680000000000001	2.332	0.0
029	0.0	0.0	0.0	0.0	0.0	0.0	0.0
030	2.0	0.0	0.0	0.0	1.3360000000000003	4.664	0.0
031	1.0	0.0	0.0	0.0	1.0	2.0	0.0
032	2.0	1.0	1.0	0.0	3.0	6.0	1.0
033	1.0	0.0	0.0	0.0	1.0	2.0	0.0
034	0.0	1.0	0.0	0.0	1.0	2.0	0.0
035	1.0	2.0	0.0	0.0	1.3330000000000002	4.667	0.0
036	2.0	0.0	0.0	0.0	2.0	4.0	0.0
