all_syn	all_nonSyn	tip_syn	tip_nonSyn	S	N	comparisons
001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
002	0.0	0.0	0.0	0.0	0.0	0.0	0.0
003	1.0	4.0	1.0	1.0	0.9990000000000006	11.001	2.0
004	2.0	2.0	2.0	2.0	3.0	6.0	3.0
005	2.0	5.0	2.0	3.0	4.333	10.667	3.0
006	1.0	5.0	1.0	3.0	3.3340000000000005	11.666	3.0
007	2.0	3.0	1.0	2.0	3.333	8.667	2.0
008	1.0	3.0	1.0	1.0	3.0	6.0	1.0
009	0.0	0.0	0.0	0.0	0.0	0.0	0.0
010	2.0	4.0	1.0	3.0	4.0	8.0	2.0
011	0.0	2.0	0.0	2.0	0.3330000000000002	2.667	1.0
012	2.0	3.0	1.0	1.0	4.0	8.0	1.0
013	2.0	2.0	2.0	0.0	4.0	8.0	2.0
014	2.0	5.0	1.0	3.0	3.6660000000000004	14.334	3.0
015	1.0	2.0	0.0	2.0	3.4	5.6	2.0
016	3.0	3.0	3.0	2.0	2.6660000000000004	9.334	3.0
017	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
018	0.0	2.0	0.0	1.0	0.6660000000000004	5.334	1.0
019	2.0	0.0	1.0	0.0	2.0	4.0	1.0
020	0.0	0.0	0.0	0.0	0.0	0.0	0.0
021	2.0	0.0	2.0	0.0	2.0	4.0	2.0
022	2.0	3.0	1.0	2.0	2.333	6.667	2.0
023	1.0	1.0	1.0	0.0	0.6660000000000004	5.334	1.0
024	2.0	0.0	1.0	0.0	2.0	4.0	1.0
025	2.0	3.0	1.0	1.0	3.6660000000000004	11.334	2.0
026	2.0	1.0	1.0	0.0	1.6660000000000004	7.334	1.0
027	2.0	0.0	1.0	0.0	0.6660000000000004	5.334	1.0
028	1.0	1.0	0.0	1.0	2.0	4.0	1.0
029	1.0	4.0	1.0	2.0	1.6660000000000004	7.334	2.0
030	2.0	3.0	1.0	1.0	3.333	8.667	1.0
031	0.0	0.0	0.0	0.0	0.0	0.0	0.0
032	1.0	0.0	1.0	0.0	1.0	2.0	1.0
033	2.0	2.0	0.0	0.0	1.6660000000000004	7.334	0.0
034	2.0	2.0	1.0	2.0	2.333	6.667	2.0
035	1.0	0.0	0.0	0.0	1.0	2.0	0.0
036	2.0	2.0	2.0	1.0	4.0	8.0	3.0
037	1.0	1.0	1.0	1.0	2.0	4.0	2.0
038	1.0	0.0	0.0	0.0	0.3330000000000002	2.667	0.0
039	1.0	1.0	1.0	1.0	0.6660000000000004	5.334	2.0
040	1.0	5.0	1.0	4.0	2.9990000000000006	12.001	4.0
041	2.0	5.0	1.0	3.0	3.9990000000000006	14.001	3.0
042	2.0	0.0	2.0	0.0	0.6680000000000001	2.332	1.0
043	0.0	0.0	0.0	0.0	0.0	0.0	0.0
044	0.0	4.0	0.0	3.0	0.9990000000000006	8.001	2.0
045	2.0	3.0	0.0	1.0	3.0010000000000003	8.998999999999999	1.0
046	1.0	0.0	1.0	0.0	0.6680000000000001	2.332	1.0
047	2.0	4.0	2.0	2.0	2.733	6.2669999999999995	2.0
048	0.0	2.0	0.0	2.0	0.3330000000000002	2.667	1.0
049	1.0	0.0	0.0	0.0	0.3330000000000002	2.667	0.0
050	2.0	0.0	1.0	0.0	0.6660000000000004	5.334	1.0
051	0.0	6.0	0.0	3.0	3.9990000000000006	14.001	3.0
052	3.0	2.0	2.0	2.0	3.333	8.667	3.0
053	2.0	1.0	1.0	1.0	3.0	6.0	2.0
054	2.0	2.0	0.0	2.0	2.333	6.667	1.0
055	1.0	0.0	0.0	0.0	1.0	2.0	0.0
056	0.0	5.0	0.0	4.0	1.9990000000000006	10.001	3.0
057	2.0	1.0	2.0	1.0	2.733	6.2669999999999995	3.0
058	0.0	1.0	0.0	1.0	0.3330000000000002	2.667	1.0
059	2.0	3.0	1.0	2.0	3.668	8.332	2.0
060	4.0	0.0	4.0	0.0	3.668	8.332	4.0
061	3.0	1.0	3.0	1.0	4.8	7.2	4.0
062	0.0	0.0	0.0	0.0	0.0	0.0	0.0
063	1.0	2.0	1.0	2.0	2.068	3.932	2.0
064	2.0	0.0	0.0	0.0	2.0	4.0	0.0
065	1.0	2.0	1.0	2.0	1.0	2.0	1.0
066	2.0	0.0	2.0	0.0	2.0	4.0	2.0
067	2.0	0.0	0.0	0.0	2.0	4.0	0.0
068	1.0	0.0	0.0	0.0	1.0	2.0	0.0
069	0.0	1.0	0.0	1.0	0.6680000000000001	2.332	1.0
070	2.0	1.0	2.0	1.0	2.0	4.0	2.0
071	0.0	2.0	0.0	2.0	2.0	4.0	2.0
072	2.0	0.0	2.0	0.0	2.0	4.0	2.0
073	1.0	1.0	1.0	1.0	1.0	2.0	1.0
074	2.0	1.0	1.0	1.0	1.3330000000000002	4.667	1.0
075	3.0	2.0	3.0	2.0	3.0	6.0	3.0
076	2.0	2.0	1.0	2.0	2.333	6.667	2.0
077	1.0	4.0	0.0	3.0	2.6660000000000004	9.334	3.0
078	0.0	0.0	0.0	0.0	0.0	0.0	0.0
079	2.0	4.0	2.0	3.0	2.9990000000000006	12.001	4.0
080	1.0	3.0	0.0	2.0	0.9990000000000006	8.001	2.0
081	2.0	1.0	2.0	0.0	3.0	6.0	2.0
082	0.0	1.0	0.0	1.0	1.0	2.0	1.0
083	1.0	0.0	1.0	0.0	1.0	2.0	1.0
084	2.0	0.0	1.0	0.0	2.4	3.6	1.0
085	0.0	0.0	0.0	0.0	0.0	0.0	0.0
086	2.0	0.0	0.0	0.0	2.0	4.0	0.0
087	2.0	1.0	1.0	1.0	3.0	6.0	2.0
088	2.0	1.0	1.0	0.0	1.6660000000000004	7.334	1.0
089	1.0	0.0	0.0	0.0	1.0	2.0	0.0
090	0.0	0.0	0.0	0.0	0.0	0.0	0.0
091	1.0	0.0	1.0	0.0	0.6680000000000001	2.332	1.0
092	2.0	1.0	1.0	1.0	2.0	4.0	1.0
093	2.0	1.0	1.0	1.0	3.0	6.0	2.0
094	1.0	0.0	1.0	0.0	1.0	2.0	1.0
095	3.0	0.0	2.0	0.0	3.0	6.0	2.0
096	1.0	4.0	0.0	3.0	2.9990000000000006	12.001	3.0
097	3.0	2.0	2.0	2.0	3.6690000000000005	11.331	4.0
098	2.0	0.0	2.0	0.0	2.0	4.0	2.0
099	2.0	0.0	1.0	0.0	2.0	4.0	1.0
100	0.0	3.0	0.0	2.0	2.668	6.332	2.0
101	3.0	1.0	2.0	1.0	4.0	8.0	3.0
102	1.0	3.0	0.0	3.0	3.0	6.0	2.0
103	0.0	2.0	0.0	2.0	1.0010000000000003	4.999	2.0
104	2.0	2.0	2.0	2.0	1.3330000000000002	4.667	2.0
105	2.0	3.0	1.0	3.0	1.9990000000000006	10.001	3.0
106	2.0	0.0	1.0	0.0	2.0	4.0	1.0
107	2.0	1.0	2.0	1.0	1.6680000000000001	4.332	2.0
108	1.0	0.0	1.0	0.0	1.0	2.0	1.0
109	0.0	0.0	0.0	0.0	0.0	0.0	0.0
110	0.0	2.0	0.0	1.0	0.6660000000000004	5.334	1.0
111	2.0	0.0	1.0	0.0	2.0	4.0	1.0
112	2.0	2.0	2.0	2.0	2.0	4.0	2.0
113	0.0	2.0	0.0	2.0	2.0	4.0	2.0
114	0.0	0.0	0.0	0.0	0.0	0.0	0.0
115	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
116	2.0	1.0	2.0	1.0	0.9990000000000006	8.001	3.0
117	3.0	0.0	2.0	0.0	3.4	5.6	2.0
118	1.0	0.0	0.0	0.0	1.0	2.0	0.0
119	1.0	1.0	1.0	1.0	2.0	4.0	2.0
120	2.0	3.0	1.0	3.0	1.6660000000000004	7.334	2.0
121	2.0	0.0	1.0	0.0	2.4	3.6	1.0
122	1.0	1.0	0.0	1.0	2.0	4.0	1.0
123	2.0	0.0	1.0	0.0	2.0	4.0	1.0
124	2.0	3.0	1.0	2.0	5.0	10.0	3.0
125	2.0	1.0	2.0	0.0	3.0	6.0	2.0
126	1.0	1.0	0.0	0.0	2.0	4.0	0.0
127	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	1.0	2.0	0.0	0.0	2.333	6.667	0.0
129	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
130	1.0	0.0	0.0	0.0	1.0	2.0	0.0
131	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
132	2.0	0.0	2.0	0.0	2.4	3.6	2.0
133	0.0	1.0	0.0	1.0	1.0	2.0	1.0
134	1.0	1.0	1.0	1.0	1.0	2.0	1.0
135	2.0	0.0	1.0	0.0	2.0	4.0	1.0
136	3.0	0.0	2.0	0.0	3.0	6.0	2.0
137	2.0	0.0	1.0	0.0	2.0	4.0	1.0
138	2.0	0.0	1.0	0.0	2.0	4.0	1.0
139	1.0	0.0	1.0	0.0	1.0	2.0	1.0
140	0.0	0.0	0.0	0.0	0.0	0.0	0.0
141	0.0	0.0	0.0	0.0	0.0	0.0	0.0
142	0.0	0.0	0.0	0.0	0.0	0.0	0.0
143	1.0	0.0	0.0	0.0	0.3330000000000002	2.667	0.0
144	0.0	0.0	0.0	0.0	0.0	0.0	0.0
145	1.0	2.0	1.0	2.0	1.3330000000000002	4.667	2.0
146	2.0	3.0	1.0	3.0	5.0	10.0	4.0
147	0.0	0.0	0.0	0.0	0.0	0.0	0.0
148	0.0	0.0	0.0	0.0	0.0	0.0	0.0
149	2.0	1.0	1.0	1.0	3.0	6.0	2.0
150	3.0	2.0	1.0	2.0	4.0	8.0	2.0
151	1.0	0.0	0.0	0.0	1.0	2.0	0.0
152	1.0	1.0	0.0	1.0	2.0	4.0	1.0
153	1.0	0.0	1.0	0.0	1.0	2.0	1.0
154	3.0	1.0	2.0	1.0	3.0	6.0	2.0
155	2.0	0.0	2.0	0.0	2.0	4.0	2.0
156	1.0	1.0	1.0	1.0	1.0	2.0	1.0
157	1.0	0.0	0.0	0.0	1.0	2.0	0.0
158	2.0	0.0	1.0	0.0	2.0	4.0	1.0
159	1.0	0.0	0.0	0.0	1.0	2.0	0.0
160	2.0	1.0	1.0	0.0	3.0	6.0	1.0
161	1.0	0.0	0.0	0.0	1.0	2.0	0.0
162	1.0	0.0	0.0	0.0	1.0	2.0	0.0
163	2.0	1.0	1.0	1.0	1.6690000000000005	7.3309999999999995	2.0
164	0.0	0.0	0.0	0.0	0.0	0.0	0.0
165	4.0	2.0	2.0	2.0	3.6660000000000004	11.334	3.0
166	2.0	0.0	0.0	0.0	2.0	4.0	0.0
167	1.0	2.0	1.0	2.0	1.6660000000000004	7.334	3.0
168	2.0	1.0	1.0	0.0	3.0	6.0	1.0
169	0.0	2.0	0.0	1.0	0.6680000000000001	5.332	1.0
170	2.0	2.0	1.0	2.0	1.3330000000000002	4.667	1.0
171	1.0	2.0	0.0	1.0	3.0	6.0	1.0
172	2.0	0.0	1.0	0.0	0.6660000000000004	5.334	1.0
173	3.0	1.0	1.0	1.0	4.0	8.0	2.0
174	2.0	2.0	0.0	1.0	2.333	6.667	1.0
175	2.0	2.0	2.0	0.0	4.0	8.0	2.0
176	4.0	0.0	3.0	0.0	4.0	8.0	3.0
177	0.0	0.0	0.0	0.0	0.0	0.0	0.0
178	3.0	3.0	2.0	2.0	3.333	8.667	2.0
179	0.0	6.0	0.0	2.0	2.000000000000001	13.0	1.0
180	0.0	3.0	0.0	3.0	1.3330000000000002	4.667	2.0
181	1.0	4.0	0.0	3.0	2.6720000000000006	12.328	3.0
182	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
183	2.0	3.0	1.0	2.0	2.6660000000000004	9.334	3.0
184	1.0	2.0	0.0	1.0	3.0	6.0	1.0
185	1.0	3.0	1.0	2.0	2.068	6.9319999999999995	2.0
186	3.0	5.0	1.0	4.0	4.799	13.201	3.0
187	2.0	3.0	1.0	2.0	2.9990000000000006	12.001	3.0
188	1.0	1.0	0.0	1.0	1.3330000000000002	4.667	1.0
189	4.0	1.0	2.0	1.0	3.333	8.667	2.0
