all_syn	all_nonSyn	tip_syn	tip_nonSyn	S	N	comparisons
001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
002	2.0	0.0	2.0	0.0	2.0	4.0	2.0
003	1.0	0.0	1.0	0.0	1.0	2.0	1.0
004	2.0	0.0	1.0	0.0	0.6660000000000004	5.334	1.0
005	1.0	1.0	1.0	1.0	1.3330000000000002	4.667	2.0
006	0.0	0.0	0.0	0.0	0.0	0.0	0.0
007	2.0	0.0	1.0	0.0	0.6660000000000004	5.334	1.0
008	3.0	0.0	3.0	0.0	3.0	6.0	3.0
009	0.0	0.0	0.0	0.0	0.0	0.0	0.0
010	0.0	0.0	0.0	0.0	0.0	0.0	0.0
011	0.0	0.0	0.0	0.0	0.0	0.0	0.0
012	2.0	0.0	2.0	0.0	2.0	4.0	2.0
013	0.0	0.0	0.0	0.0	0.0	0.0	0.0
014	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
015	1.0	0.0	1.0	0.0	1.0	2.0	1.0
016	0.0	0.0	0.0	0.0	0.0	0.0	0.0
017	1.0	3.0	1.0	2.0	2.333	6.667	2.0
018	4.0	1.0	2.0	1.0	3.333	8.667	2.0
019	1.0	0.0	1.0	0.0	1.0	2.0	1.0
020	1.0	0.0	0.0	0.0	1.0	2.0	0.0
021	2.0	4.0	1.0	4.0	4.0	8.0	3.0
022	0.0	0.0	0.0	0.0	0.0	0.0	0.0
023	3.0	1.0	3.0	1.0	1.3330000000000002	4.667	2.0
024	2.0	0.0	2.0	0.0	2.0	4.0	2.0
025	2.0	0.0	0.0	0.0	2.0	4.0	0.0
026	1.0	0.0	1.0	0.0	1.0	2.0	1.0
027	4.0	0.0	2.0	0.0	4.0	8.0	2.0
028	2.0	0.0	1.0	0.0	2.0	4.0	1.0
029	0.0	2.0	0.0	2.0	1.0	2.0	1.0
030	1.0	1.0	1.0	1.0	2.0	4.0	2.0
031	2.0	1.0	1.0	1.0	1.3330000000000002	4.667	1.0
032	3.0	2.0	0.0	2.0	1.665000000000001	13.334999999999999	2.0
033	2.0	0.0	1.0	0.0	2.0	4.0	1.0
034	2.0	2.0	1.0	2.0	1.6660000000000004	7.334	2.0
035	0.0	4.0	0.0	4.0	2.333	6.667	3.0
036	2.0	0.0	1.0	0.0	2.4	3.6	1.0
037	0.0	3.0	0.0	2.0	0.9990000000000006	8.001	2.0
038	0.0	2.0	0.0	1.0	2.0	4.0	1.0
039	1.0	0.0	0.0	0.0	1.4	1.6	0.0
040	0.0	0.0	0.0	0.0	0.0	0.0	0.0
041	1.0	1.0	1.0	1.0	2.0	4.0	2.0
042	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
043	2.0	0.0	1.0	0.0	2.0	4.0	1.0
044	0.0	0.0	0.0	0.0	0.0	0.0	0.0
045	2.0	0.0	2.0	0.0	0.6660000000000004	5.334	2.0
046	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
047	0.0	0.0	0.0	0.0	0.0	0.0	0.0
048	1.0	0.0	1.0	0.0	1.0	2.0	1.0
049	2.0	1.0	2.0	0.0	3.4	5.6	2.0
050	3.0	0.0	2.0	0.0	3.0	6.0	2.0
051	1.0	1.0	0.0	1.0	2.0	4.0	1.0
052	1.0	2.0	0.0	2.0	2.333	6.667	2.0
053	2.0	2.0	1.0	2.0	3.0	6.0	2.0
054	2.0	2.0	1.0	2.0	3.0	6.0	2.0
055	2.0	2.0	1.0	2.0	2.4	3.6	1.0
056	1.0	2.0	0.0	2.0	2.0	4.0	1.0
057	1.0	2.0	0.0	2.0	2.0	4.0	1.0
058	2.0	2.0	2.0	1.0	1.6660000000000004	7.334	2.0
059	2.0	2.0	2.0	2.0	3.0	6.0	3.0
060	0.0	0.0	0.0	0.0	0.0	0.0	0.0
061	0.0	2.0	0.0	2.0	2.0	4.0	2.0
062	1.0	3.0	1.0	2.0	2.333	6.667	2.0
063	3.0	1.0	3.0	1.0	4.0	8.0	4.0
064	3.0	1.0	2.0	1.0	3.0	6.0	2.0
065	0.0	0.0	0.0	0.0	0.0	0.0	0.0
066	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
067	2.0	0.0	1.0	0.0	1.3360000000000003	4.664	1.0
068	1.0	1.0	1.0	1.0	1.6680000000000001	4.332	2.0
069	3.0	0.0	1.0	0.0	3.0	6.0	1.0
070	2.0	0.0	1.0	0.0	0.6660000000000004	5.334	1.0
071	1.0	0.0	1.0	0.0	1.0	2.0	1.0
072	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
073	1.0	0.0	1.0	0.0	1.0	2.0	1.0
