all_syn	all_nonSyn	tip_syn	tip_nonSyn	S	N	comparisons
001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
002	0.0	0.0	0.0	0.0	0.0	0.0	0.0
003	0.0	0.0	0.0	0.0	0.0	0.0	0.0
004	0.0	0.0	0.0	0.0	0.0	0.0	0.0
005	0.0	0.0	0.0	0.0	0.0	0.0	0.0
006	0.0	0.0	0.0	0.0	0.0	0.0	0.0
007	1.0	0.0	1.0	0.0	1.0	2.0	1.0
008	0.0	0.0	0.0	0.0	0.0	0.0	0.0
009	0.0	0.0	0.0	0.0	0.0	0.0	0.0
010	1.0	0.0	1.0	0.0	0.6680000000000001	2.332	1.0
011	1.0	0.0	1.0	0.0	1.0	2.0	1.0
012	0.0	0.0	0.0	0.0	0.0	0.0	0.0
013	1.0	0.0	1.0	0.0	1.0	2.0	1.0
014	1.0	0.0	0.0	0.0	1.0	2.0	0.0
015	0.0	0.0	0.0	0.0	0.0	0.0	0.0
016	0.0	0.0	0.0	0.0	0.0	0.0	0.0
017	0.0	0.0	0.0	0.0	0.0	0.0	0.0
018	0.0	0.0	0.0	0.0	0.0	0.0	0.0
019	0.0	0.0	0.0	0.0	0.0	0.0	0.0
020	0.0	0.0	0.0	0.0	0.0	0.0	0.0
021	3.0	0.0	2.0	0.0	3.0	6.0	2.0
022	2.0	0.0	1.0	0.0	2.0	4.0	1.0
023	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
024	3.0	0.0	3.0	0.0	1.6680000000000001	4.332	2.0
025	0.0	0.0	0.0	0.0	0.0	0.0	0.0
026	0.0	0.0	0.0	0.0	0.0	0.0	0.0
027	2.0	0.0	2.0	0.0	2.0	4.0	2.0
028	3.0	0.0	2.0	0.0	3.0	6.0	2.0
029	1.0	0.0	0.0	0.0	1.0	2.0	0.0
030	2.0	0.0	1.0	0.0	1.3360000000000003	4.664	1.0
031	1.0	0.0	1.0	0.0	1.0	2.0	1.0
032	2.0	0.0	1.0	0.0	2.0	4.0	1.0
033	2.0	0.0	2.0	0.0	2.0	4.0	2.0
034	0.0	0.0	0.0	0.0	0.0	0.0	0.0
035	0.0	0.0	0.0	0.0	0.0	0.0	0.0
036	1.0	0.0	1.0	0.0	0.6680000000000001	2.332	1.0
037	1.0	0.0	0.0	0.0	1.0	2.0	0.0
038	0.0	0.0	0.0	0.0	0.0	0.0	0.0
039	2.0	0.0	1.0	0.0	0.6660000000000004	5.334	1.0
040	0.0	0.0	0.0	0.0	0.0	0.0	0.0
041	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
042	2.0	0.0	2.0	0.0	0.6660000000000004	5.334	2.0
043	0.0	0.0	0.0	0.0	0.0	0.0	0.0
044	2.0	1.0	1.0	1.0	2.333	6.667	2.0
045	1.0	1.0	0.0	1.0	2.0	4.0	1.0
046	1.0	1.0	1.0	1.0	1.0	2.0	1.0
047	2.0	1.0	2.0	1.0	2.0	4.0	2.0
048	2.0	2.0	1.0	2.0	1.3330000000000002	4.667	1.0
049	0.0	0.0	0.0	0.0	0.0	0.0	0.0
050	0.0	0.0	0.0	0.0	0.0	0.0	0.0
051	0.0	0.0	0.0	0.0	0.0	0.0	0.0
052	0.0	0.0	0.0	0.0	0.0	0.0	0.0
053	0.0	0.0	0.0	0.0	0.0	0.0	0.0
054	0.0	0.0	0.0	0.0	0.0	0.0	0.0
055	2.0	0.0	1.0	0.0	2.8	3.2	1.0
056	0.0	0.0	0.0	0.0	0.0	0.0	0.0
057	0.0	0.0	0.0	0.0	0.0	0.0	0.0
058	1.0	1.0	1.0	1.0	1.0	2.0	1.0
059	1.0	2.0	1.0	2.0	0.3330000000000002	2.667	1.0
060	1.0	2.0	1.0	2.0	1.0	2.0	1.0
061	2.0	2.0	1.0	2.0	1.3330000000000002	4.667	1.0
062	0.0	0.0	0.0	0.0	0.0	0.0	0.0
063	0.0	2.0	0.0	2.0	1.3330000000000002	4.667	2.0
064	2.0	0.0	2.0	0.0	1.3360000000000003	4.664	2.0
065	2.0	0.0	1.0	0.0	2.0	4.0	1.0
066	2.0	1.0	2.0	1.0	1.3330000000000002	4.667	2.0
067	2.0	0.0	1.0	0.0	2.8	3.2	1.0
068	0.0	1.0	0.0	0.0	1.0	2.0	0.0
069	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
070	1.0	0.0	0.0	0.0	0.6680000000000001	2.332	0.0
071	2.0	0.0	1.0	0.0	2.0	4.0	1.0
072	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
073	0.0	1.0	0.0	1.0	1.0	2.0	1.0
074	0.0	0.0	0.0	0.0	0.0	0.0	0.0
075	1.0	0.0	0.0	0.0	1.0	2.0	0.0
076	0.0	0.0	0.0	0.0	0.0	0.0	0.0
077	0.0	0.0	0.0	0.0	0.0	0.0	0.0
078	0.0	0.0	0.0	0.0	0.0	0.0	0.0
079	0.0	0.0	0.0	0.0	0.0	0.0	0.0
080	0.0	0.0	0.0	0.0	0.0	0.0	0.0
081	1.0	0.0	1.0	0.0	1.0	2.0	1.0
082	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
083	2.0	0.0	0.0	0.0	0.6660000000000004	5.334	0.0
084	0.0	0.0	0.0	0.0	0.0	0.0	0.0
085	0.0	0.0	0.0	0.0	0.0	0.0	0.0
086	2.0	0.0	1.0	0.0	0.6660000000000004	5.334	1.0
087	2.0	0.0	1.0	0.0	2.0	4.0	1.0
088	2.0	0.0	2.0	0.0	0.6660000000000004	5.334	2.0
089	2.0	0.0	1.0	0.0	2.4	3.6	1.0
090	0.0	0.0	0.0	0.0	0.0	0.0	0.0
091	0.0	0.0	0.0	0.0	0.0	0.0	0.0
092	0.0	0.0	0.0	0.0	0.0	0.0	0.0
093	0.0	0.0	0.0	0.0	0.0	0.0	0.0
094	0.0	0.0	0.0	0.0	0.0	0.0	0.0
095	3.0	2.0	3.0	1.0	5.0	10.0	4.0
096	1.0	0.0	0.0	0.0	1.0	2.0	0.0
097	0.0	0.0	0.0	0.0	0.0	0.0	0.0
098	1.0	0.0	1.0	0.0	1.0	2.0	1.0
099	0.0	4.0	0.0	2.0	0.6660000000000004	5.334	1.0
100	2.0	0.0	1.0	0.0	0.6660000000000004	5.334	1.0
101	1.0	0.0	0.0	0.0	1.0	2.0	0.0
102	1.0	0.0	0.0	0.0	1.0	2.0	0.0
103	2.0	0.0	1.0	0.0	2.0	4.0	1.0
104	1.0	0.0	1.0	0.0	1.0	2.0	1.0
105	0.0	0.0	0.0	0.0	0.0	0.0	0.0
106	0.0	0.0	0.0	0.0	0.0	0.0	0.0
107	3.0	0.0	2.0	0.0	2.3360000000000003	6.664	2.0
108	2.0	0.0	2.0	0.0	2.0	4.0	2.0
109	0.0	0.0	0.0	0.0	0.0	0.0	0.0
110	0.0	0.0	0.0	0.0	0.0	0.0	0.0
111	0.0	2.0	0.0	2.0	1.0	2.0	1.0
112	1.0	0.0	1.0	0.0	1.0	2.0	1.0
113	0.0	0.0	0.0	0.0	0.0	0.0	0.0
114	0.0	4.0	0.0	2.0	4.0	8.0	2.0
115	3.0	0.0	1.0	0.0	2.668	6.332	1.0
116	1.0	4.0	1.0	0.0	4.333	10.667	1.0
117	1.0	0.0	1.0	0.0	1.0	2.0	1.0
118	2.0	0.0	1.0	0.0	2.4	3.6	1.0
119	1.0	0.0	0.0	0.0	1.0	2.0	0.0
120	1.0	0.0	1.0	0.0	1.0	2.0	1.0
121	1.0	2.0	1.0	2.0	1.3330000000000002	4.667	2.0
122	0.0	3.0	0.0	3.0	2.333	6.667	3.0
123	0.0	5.0	0.0	4.0	2.6660000000000004	9.334	3.0
124	2.0	0.0	2.0	0.0	2.0	4.0	2.0
125	2.0	1.0	1.0	0.0	2.0040000000000004	6.9959999999999996	1.0
126	2.0	0.0	2.0	0.0	0.6660000000000004	5.334	2.0
127	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	0.0	0.0	0.0	0.0	0.0	0.0	0.0
129	0.0	0.0	0.0	0.0	0.0	0.0	0.0
130	0.0	0.0	0.0	0.0	0.0	0.0	0.0
131	0.0	0.0	0.0	0.0	0.0	0.0	0.0
132	2.0	0.0	0.0	0.0	2.4	3.6	0.0
133	0.0	0.0	0.0	0.0	0.0	0.0	0.0
134	0.0	0.0	0.0	0.0	0.0	0.0	0.0
135	0.0	0.0	0.0	0.0	0.0	0.0	0.0
136	1.0	1.0	1.0	1.0	0.6680000000000001	2.332	1.0
137	1.0	0.0	1.0	0.0	1.0	2.0	1.0
138	0.0	0.0	0.0	0.0	0.0	0.0	0.0
139	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
140	0.0	0.0	0.0	0.0	0.0	0.0	0.0
141	1.0	0.0	1.0	0.0	1.0	2.0	1.0
142	2.0	1.0	2.0	1.0	1.3330000000000002	4.667	2.0
143	0.0	0.0	0.0	0.0	0.0	0.0	0.0
144	1.0	1.0	1.0	0.0	1.3360000000000003	4.664	1.0
145	1.0	0.0	0.0	0.0	1.0	2.0	0.0
146	0.0	0.0	0.0	0.0	0.0	0.0	0.0
147	0.0	0.0	0.0	0.0	0.0	0.0	0.0
148	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
149	3.0	0.0	1.0	0.0	3.8	5.2	1.0
150	0.0	0.0	0.0	0.0	0.0	0.0	0.0
151	0.0	0.0	0.0	0.0	0.0	0.0	0.0
152	0.0	0.0	0.0	0.0	0.0	0.0	0.0
153	0.0	0.0	0.0	0.0	0.0	0.0	0.0
154	0.0	0.0	0.0	0.0	0.0	0.0	0.0
155	2.0	0.0	2.0	0.0	1.0	2.0	1.0
156	0.0	0.0	0.0	0.0	0.0	0.0	0.0
157	2.0	3.0	1.0	1.0	1.665000000000001	13.334999999999999	2.0
158	1.0	2.0	1.0	1.0	1.3340000000000005	7.6659999999999995	2.0
159	0.0	1.0	0.0	1.0	0.3330000000000002	2.667	1.0
160	0.0	0.0	0.0	0.0	0.0	0.0	0.0
161	0.0	1.0	0.0	1.0	0.3330000000000002	2.667	1.0
162	2.0	0.0	2.0	0.0	1.6680000000000001	4.332	2.0
163	0.0	0.0	0.0	0.0	0.0	0.0	0.0
164	1.0	0.0	1.0	0.0	1.0	2.0	1.0
165	3.0	0.0	3.0	0.0	3.0	6.0	3.0
166	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
167	1.0	0.0	0.0	0.0	0.3330000000000002	2.667	0.0
168	0.0	0.0	0.0	0.0	0.0	0.0	0.0
169	1.0	0.0	1.0	0.0	1.0	2.0	1.0
170	3.0	0.0	2.0	0.0	3.0	6.0	2.0
171	0.0	0.0	0.0	0.0	0.0	0.0	0.0
172	1.0	0.0	1.0	0.0	1.0	2.0	1.0
173	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
174	2.0	0.0	1.0	0.0	2.0	4.0	1.0
175	3.0	0.0	1.0	0.0	3.0	6.0	1.0
176	1.0	0.0	1.0	0.0	1.0	2.0	1.0
177	0.0	0.0	0.0	0.0	0.0	0.0	0.0
178	1.0	0.0	1.0	0.0	1.0	2.0	1.0
179	1.0	0.0	0.0	0.0	1.0	2.0	0.0
180	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
181	0.0	1.0	0.0	1.0	1.0	2.0	1.0
182	0.0	0.0	0.0	0.0	0.0	0.0	0.0
183	1.0	1.0	1.0	1.0	1.0	2.0	1.0
184	1.0	0.0	1.0	0.0	1.0	2.0	1.0
185	1.0	0.0	1.0	0.0	1.0	2.0	1.0
186	1.0	0.0	0.0	0.0	1.0	2.0	0.0
187	1.0	0.0	1.0	0.0	0.6680000000000001	2.332	1.0
188	0.0	0.0	0.0	0.0	0.0	0.0	0.0
189	0.0	0.0	0.0	0.0	0.0	0.0	0.0
190	2.0	0.0	2.0	0.0	2.0	4.0	2.0
191	1.0	0.0	0.0	0.0	1.0	2.0	0.0
192	1.0	0.0	0.0	0.0	1.0	2.0	0.0
193	0.0	0.0	0.0	0.0	0.0	0.0	0.0
