all_syn	all_nonSyn	tip_syn	tip_nonSyn	S	N	comparisons
001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
002	3.0	0.0	1.0	0.0	3.0	6.0	1.0
003	3.0	1.0	2.0	1.0	2.333	6.667	2.0
004	5.0	1.0	2.0	0.0	4.799	13.200999999999999	2.0
005	4.0	3.0	2.0	1.0	5.668	12.332	3.0
006	4.0	0.0	2.0	0.0	4.0	8.0	2.0
007	3.0	2.0	2.0	1.0	2.0010000000000003	6.999	2.0
008	1.0	2.0	0.0	0.0	0.3330000000000002	5.667	0.0
009	2.0	0.0	1.0	0.0	2.0	4.0	1.0
010	1.0	1.0	1.0	0.0	2.0	4.0	1.0
011	1.0	1.0	1.0	0.0	2.0	4.0	1.0
012	0.0	0.0	0.0	0.0	0.0	0.0	0.0
013	4.0	0.0	2.0	0.0	3.736	8.264	2.0
014	3.0	0.0	2.0	0.0	3.0	6.0	2.0
015	2.0	1.0	1.0	0.0	1.6680000000000001	4.332	1.0
016	3.0	0.0	1.0	0.0	3.0	6.0	1.0
017	1.0	0.0	0.0	0.0	1.0	2.0	0.0
018	1.0	0.0	0.0	0.0	0.3330000000000002	2.667	0.0
019	4.0	0.0	3.0	0.0	2.668	6.332	2.0
020	2.0	0.0	1.0	0.0	0.6660000000000004	5.334	1.0
021	1.0	0.0	0.0	0.0	1.0	2.0	0.0
022	2.0	1.0	1.0	0.0	0.6660000000000004	5.334	1.0
023	2.0	0.0	2.0	0.0	0.6660000000000004	5.334	2.0
024	2.0	0.0	0.0	0.0	2.0	4.0	0.0
025	2.0	0.0	1.0	0.0	2.0	4.0	1.0
026	1.0	0.0	1.0	0.0	0.6680000000000001	2.332	1.0
027	0.0	0.0	0.0	0.0	0.0	0.0	0.0
028	4.0	0.0	3.0	0.0	4.0	8.0	3.0
029	1.0	2.0	1.0	0.0	1.3330000000000002	4.667	1.0
030	3.0	0.0	3.0	0.0	3.0	6.0	3.0
031	2.0	0.0	1.0	0.0	1.3360000000000003	4.664	1.0
032	4.0	0.0	2.0	0.0	4.0	8.0	2.0
033	7.0	0.0	5.0	0.0	6.736	14.264	5.0
034	1.0	7.0	0.0	4.0	3.665000000000001	17.335	3.0
035	5.0	0.0	2.0	0.0	5.0	10.0	2.0
036	2.0	0.0	1.0	0.0	0.6660000000000004	5.334	1.0
037	2.0	2.0	0.0	1.0	1.6670000000000007	10.332999999999998	1.0
038	1.0	3.0	0.0	2.0	1.9990000000000006	10.001	2.0
039	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
040	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
041	1.0	2.0	1.0	0.0	0.6660000000000004	5.334	1.0
042	1.0	1.0	0.0	0.0	0.6660000000000004	5.334	0.0
043	4.0	0.0	2.0	0.0	4.0	8.0	2.0
044	6.0	2.0	5.0	1.0	7.0	14.0	5.0
045	3.0	0.0	1.0	0.0	0.9990000000000006	8.001	1.0
046	1.0	2.0	1.0	0.0	3.0	6.0	1.0
047	4.0	2.0	2.0	1.0	5.0040000000000004	12.995999999999999	3.0
048	2.0	1.0	2.0	0.0	3.0	6.0	2.0
049	2.0	1.0	1.0	0.0	3.0	6.0	1.0
050	2.0	1.0	0.0	0.0	3.0	6.0	0.0
051	1.0	0.0	1.0	0.0	0.6680000000000001	2.332	1.0
052	3.0	0.0	1.0	0.0	3.0	6.0	1.0
053	4.0	0.0	2.0	0.0	4.0	8.0	2.0
054	3.0	1.0	1.0	0.0	4.0	8.0	1.0
055	0.0	0.0	0.0	0.0	0.0	0.0	0.0
056	2.0	0.0	1.0	0.0	0.6660000000000004	5.334	1.0
057	4.0	0.0	2.0	0.0	4.0	8.0	2.0
058	4.0	0.0	3.0	0.0	4.0	8.0	3.0
059	5.0	0.0	2.0	0.0	5.0	10.0	2.0
060	1.0	0.0	0.0	0.0	0.6680000000000001	2.332	0.0
061	4.0	1.0	2.0	1.0	5.8	9.2	3.0
062	3.0	0.0	2.0	0.0	3.0	6.0	2.0
063	1.0	0.0	1.0	0.0	1.0	2.0	1.0
064	2.0	2.0	1.0	1.0	2.3360000000000003	9.664	2.0
065	0.0	6.0	0.0	3.0	4.336	13.664000000000001	3.0
066	2.0	0.0	2.0	0.0	0.6660000000000004	5.334	2.0
067	0.0	0.0	0.0	0.0	0.0	0.0	0.0
068	8.0	3.0	3.0	2.0	7.804	19.195999999999998	4.0
069	2.0	1.0	1.0	0.0	0.9990000000000006	8.001	1.0
070	2.0	1.0	1.0	0.0	3.0	6.0	1.0
071	0.0	1.0	0.0	0.0	0.3330000000000002	2.667	0.0
072	2.0	4.0	1.0	1.0	2.333	9.667	1.0
073	3.0	4.0	2.0	2.0	5.468	12.532	3.0
074	2.0	0.0	1.0	0.0	2.0	4.0	1.0
075	5.0	0.0	2.0	0.0	5.0	10.0	2.0
076	3.0	0.0	0.0	0.0	3.0	6.0	0.0
077	3.0	1.0	2.0	0.0	1.3320000000000007	10.668	2.0
078	3.0	0.0	3.0	0.0	3.0	6.0	3.0
079	3.0	1.0	1.0	0.0	3.668	8.332	1.0
080	2.0	0.0	1.0	0.0	0.6660000000000004	5.334	1.0
081	2.0	2.0	1.0	1.0	3.668	8.332	2.0
082	3.0	0.0	1.0	0.0	3.0	6.0	1.0
083	2.0	0.0	1.0	0.0	2.0	4.0	1.0
084	1.0	2.0	0.0	0.0	2.668	6.332	0.0
085	3.0	3.0	2.0	1.0	5.0040000000000004	12.995999999999999	3.0
086	3.0	0.0	1.0	0.0	3.0	6.0	1.0
087	4.0	3.0	1.0	0.0	3.6670000000000007	14.332999999999998	1.0
088	4.0	3.0	2.0	1.0	7.468	13.531999999999998	3.0
089	5.0	0.0	2.0	0.0	5.0	10.0	2.0
090	4.0	0.0	3.0	0.0	4.0	8.0	3.0
091	3.0	0.0	1.0	0.0	3.0	6.0	1.0
092	1.0	0.0	1.0	0.0	1.0	2.0	1.0
093	2.0	0.0	2.0	0.0	0.6660000000000004	5.334	2.0
094	4.0	0.0	2.0	0.0	4.0	8.0	2.0
095	2.0	1.0	1.0	0.0	3.0	6.0	1.0
096	4.0	3.0	2.0	2.0	5.0	10.0	3.0
097	3.0	3.0	2.0	1.0	5.333	12.667	3.0
098	3.0	1.0	1.0	1.0	1.3320000000000007	10.668	2.0
099	1.0	1.0	0.0	0.0	2.4	3.6	0.0
100	2.0	6.0	2.0	4.0	5.001	12.998999999999999	5.0
101	3.0	2.0	1.0	0.0	4.0	8.0	1.0
102	3.0	1.0	2.0	1.0	3.0	9.0	3.0
103	1.0	0.0	1.0	0.0	0.6680000000000001	2.332	1.0
104	2.0	3.0	0.0	1.0	3.668	8.332	1.0
105	5.0	0.0	3.0	0.0	5.0	10.0	3.0
106	2.0	0.0	2.0	0.0	2.0	4.0	2.0
107	0.0	0.0	0.0	0.0	0.0	0.0	0.0
108	1.0	3.0	1.0	2.0	3.068	5.932	2.0
109	1.0	0.0	0.0	0.0	1.0	2.0	0.0
110	3.0	0.0	2.0	0.0	3.0	6.0	2.0
111	3.0	2.0	2.0	1.0	5.0	10.0	3.0
112	3.0	0.0	2.0	0.0	3.0	6.0	2.0
113	3.0	0.0	3.0	0.0	3.0	6.0	3.0
114	3.0	0.0	2.0	0.0	3.0	6.0	2.0
115	2.0	4.0	2.0	2.0	3.6690000000000005	11.331	3.0
116	2.0	3.0	0.0	2.0	4.736	10.264	2.0
117	4.0	0.0	1.0	0.0	4.0	8.0	1.0
118	3.0	0.0	2.0	0.0	3.0	6.0	2.0
119	3.0	0.0	2.0	0.0	3.0	6.0	2.0
120	3.0	0.0	2.0	0.0	2.0040000000000004	6.9959999999999996	2.0
121	3.0	0.0	2.0	0.0	3.0	6.0	2.0
122	0.0	0.0	0.0	0.0	0.0	0.0	0.0
123	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
124	3.0	0.0	2.0	0.0	3.0	6.0	2.0
125	5.0	0.0	2.0	0.0	5.0	10.0	2.0
