all_syn	all_nonSyn	tip_syn	tip_nonSyn	S	N	comparisons
001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
002	2.0	0.0	0.0	0.0	2.0	4.0	0.0
003	2.0	1.0	2.0	1.0	2.0	4.0	2.0
004	1.0	2.0	0.0	2.0	2.0	4.0	1.0
005	1.0	2.0	1.0	2.0	1.0	2.0	1.0
006	1.0	2.0	0.0	2.0	2.0	4.0	1.0
007	1.0	2.0	1.0	1.0	3.0	6.0	2.0
008	1.0	2.0	1.0	2.0	1.3330000000000002	4.667	2.0
009	2.0	2.0	1.0	2.0	0.9990000000000006	8.001	2.0
010	1.0	2.0	1.0	2.0	0.3330000000000002	2.667	1.0
011	1.0	2.0	0.0	2.0	1.3330000000000002	4.667	1.0
012	1.0	3.0	1.0	2.0	2.0	7.0	2.0
013	1.0	2.0	1.0	2.0	2.0	4.0	2.0
014	1.0	4.0	0.0	3.0	3.333	8.667	3.0
015	0.0	1.0	0.0	1.0	1.0	2.0	1.0
016	0.0	4.0	0.0	2.0	2.0010000000000003	6.999	1.0
017	1.0	0.0	1.0	0.0	1.0	2.0	1.0
018	2.0	2.0	1.0	2.0	1.6660000000000004	7.334	2.0
019	3.0	2.0	2.0	1.0	3.736	8.264	2.0
020	2.0	3.0	1.0	3.0	1.9990000000000006	10.001	3.0
021	1.0	4.0	1.0	3.0	2.6660000000000004	9.334	3.0
022	0.0	4.0	0.0	2.0	1.6660000000000004	7.334	1.0
023	2.0	3.0	2.0	3.0	1.6660000000000004	7.334	3.0
024	2.0	3.0	2.0	2.0	3.333	8.667	3.0
025	0.0	0.0	0.0	0.0	0.0	0.0	0.0
026	0.0	0.0	0.0	0.0	0.0	0.0	0.0
027	0.0	1.0	0.0	1.0	1.0	2.0	1.0
028	0.0	5.0	0.0	3.0	1.6660000000000004	7.334	2.0
029	1.0	3.0	0.0	2.0	2.0	7.0	2.0
030	0.0	0.0	0.0	0.0	0.0	0.0	0.0
031	0.0	0.0	0.0	0.0	0.0	0.0	0.0
032	0.0	0.0	0.0	0.0	0.0	0.0	0.0
033	0.0	0.0	0.0	0.0	0.0	0.0	0.0
034	1.0	2.0	0.0	2.0	1.3330000000000002	4.667	1.0
035	1.0	0.0	0.0	0.0	0.3330000000000002	2.667	0.0
036	1.0	1.0	0.0	0.0	1.0	2.0	0.0
037	1.0	0.0	0.0	0.0	0.3330000000000002	2.667	0.0
038	0.0	0.0	0.0	0.0	0.0	0.0	0.0
039	1.0	1.0	0.0	0.0	0.6680000000000001	5.332	0.0
040	0.0	1.0	0.0	1.0	0.6680000000000001	2.332	1.0
041	0.0	2.0	0.0	2.0	1.0	2.0	1.0
042	1.0	0.0	1.0	0.0	1.0	2.0	1.0
043	1.0	1.0	1.0	1.0	1.0	2.0	1.0
044	1.0	0.0	0.0	0.0	1.0	2.0	0.0
045	1.0	2.0	0.0	2.0	2.0	4.0	1.0
046	1.0	3.0	1.0	2.0	2.4	3.6	1.0
047	1.0	2.0	0.0	2.0	2.0	4.0	1.0
048	2.0	2.0	0.0	2.0	2.333	6.667	1.0
049	1.0	1.0	0.0	1.0	2.0	4.0	1.0
050	0.0	2.0	0.0	1.0	2.0	4.0	1.0
051	2.0	2.0	0.0	0.0	2.0	4.0	0.0
052	1.0	2.0	1.0	1.0	1.3330000000000002	4.667	1.0
053	1.0	0.0	1.0	0.0	1.0	2.0	1.0
054	1.0	2.0	0.0	1.0	1.6680000000000001	4.332	1.0
055	1.0	1.0	1.0	0.0	2.0	4.0	1.0
056	0.0	0.0	0.0	0.0	0.0	0.0	0.0
057	0.0	0.0	0.0	0.0	0.0	0.0	0.0
058	0.0	0.0	0.0	0.0	0.0	0.0	0.0
059	0.0	0.0	0.0	0.0	0.0	0.0	0.0
060	1.0	1.0	1.0	1.0	1.4	1.6	1.0
061	0.0	0.0	0.0	0.0	0.0	0.0	0.0
062	0.0	0.0	0.0	0.0	0.0	0.0	0.0
063	0.0	0.0	0.0	0.0	0.0	0.0	0.0
064	0.0	0.0	0.0	0.0	0.0	0.0	0.0
065	0.0	0.0	0.0	0.0	0.0	0.0	0.0
066	0.0	0.0	0.0	0.0	0.0	0.0	0.0
067	0.0	2.0	0.0	2.0	0.3330000000000002	2.667	1.0
068	1.0	2.0	1.0	1.0	1.6680000000000001	4.332	1.0
069	1.0	2.0	1.0	2.0	0.3330000000000002	2.667	1.0
070	1.0	3.0	0.0	2.0	3.0	6.0	1.0
071	2.0	2.0	0.0	1.0	3.0	6.0	1.0
072	2.0	3.0	1.0	2.0	4.0	8.0	2.0
073	1.0	3.0	1.0	3.0	2.4	3.6	2.0
074	2.0	2.0	1.0	1.0	3.0	6.0	1.0
075	2.0	2.0	2.0	2.0	1.0	5.0	2.0
076	2.0	1.0	2.0	1.0	2.0	4.0	2.0
077	4.0	3.0	3.0	3.0	2.668	9.332	3.0
078	2.0	4.0	2.0	2.0	2.9990000000000006	12.001	3.0
079	0.0	5.0	0.0	4.0	2.3990000000000005	9.600999999999999	3.0
080	3.0	4.0	2.0	2.0	6.0	12.0	3.0
081	4.0	2.0	2.0	2.0	5.0	10.0	3.0
082	3.0	2.0	2.0	2.0	4.0	8.0	3.0
083	2.0	2.0	0.0	2.0	1.9990000000000006	10.001	2.0
084	2.0	1.0	1.0	1.0	3.0	6.0	2.0
085	3.0	2.0	1.0	0.0	4.0	8.0	1.0
086	0.0	2.0	0.0	0.0	0.6660000000000004	5.334	0.0
087	3.0	0.0	2.0	0.0	3.0	6.0	2.0
088	3.0	0.0	1.0	0.0	3.0	6.0	1.0
089	0.0	0.0	0.0	0.0	0.0	0.0	0.0
090	2.0	0.0	1.0	0.0	2.0	4.0	1.0
091	2.0	0.0	1.0	0.0	2.0	4.0	1.0
092	1.0	0.0	0.0	0.0	0.3330000000000002	2.667	0.0
093	1.0	0.0	0.0	0.0	0.3330000000000002	2.667	0.0
094	0.0	0.0	0.0	0.0	0.0	0.0	0.0
095	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
096	2.0	0.0	2.0	0.0	2.0	4.0	2.0
097	1.0	0.0	0.0	0.0	0.3330000000000002	2.667	0.0
098	0.0	0.0	0.0	0.0	0.0	0.0	0.0
099	2.0	1.0	1.0	1.0	3.0	6.0	2.0
100	2.0	0.0	1.0	0.0	0.6660000000000004	5.334	1.0
101	1.0	0.0	0.0	0.0	0.3330000000000002	2.667	0.0
102	2.0	0.0	2.0	0.0	2.0	4.0	2.0
103	1.0	0.0	1.0	0.0	1.0	2.0	1.0
104	1.0	1.0	1.0	1.0	0.6660000000000004	5.334	2.0
105	2.0	0.0	1.0	0.0	2.0	4.0	1.0
106	2.0	0.0	1.0	0.0	0.6660000000000004	5.334	1.0
107	4.0	0.0	2.0	0.0	4.0	8.0	2.0
108	2.0	0.0	1.0	0.0	0.6660000000000004	5.334	1.0
