all_syn	all_nonSyn	tip_syn	tip_nonSyn	S	N	comparisons
001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
002	0.0	0.0	0.0	0.0	0.0	0.0	0.0
003	0.0	0.0	0.0	0.0	0.0	0.0	0.0
004	0.0	0.0	0.0	0.0	0.0	0.0	0.0
005	0.0	0.0	0.0	0.0	0.0	0.0	0.0
006	0.0	0.0	0.0	0.0	0.0	0.0	0.0
007	0.0	0.0	0.0	0.0	0.0	0.0	0.0
008	0.0	0.0	0.0	0.0	0.0	0.0	0.0
009	0.0	0.0	0.0	0.0	0.0	0.0	0.0
010	0.0	0.0	0.0	0.0	0.0	0.0	0.0
011	0.0	0.0	0.0	0.0	0.0	0.0	0.0
012	0.0	0.0	0.0	0.0	0.0	0.0	0.0
013	0.0	0.0	0.0	0.0	0.0	0.0	0.0
014	0.0	0.0	0.0	0.0	0.0	0.0	0.0
015	0.0	0.0	0.0	0.0	0.0	0.0	0.0
016	0.0	0.0	0.0	0.0	0.0	0.0	0.0
017	0.0	0.0	0.0	0.0	0.0	0.0	0.0
018	0.0	0.0	0.0	0.0	0.0	0.0	0.0
019	0.0	0.0	0.0	0.0	0.0	0.0	0.0
020	0.0	0.0	0.0	0.0	0.0	0.0	0.0
021	0.0	0.0	0.0	0.0	0.0	0.0	0.0
022	0.0	0.0	0.0	0.0	0.0	0.0	0.0
023	0.0	0.0	0.0	0.0	0.0	0.0	0.0
024	0.0	0.0	0.0	0.0	0.0	0.0	0.0
025	0.0	0.0	0.0	0.0	0.0	0.0	0.0
026	0.0	0.0	0.0	0.0	0.0	0.0	0.0
027	0.0	0.0	0.0	0.0	0.0	0.0	0.0
028	0.0	1.0	0.0	0.0	0.0	3.0	0.0
029	1.0	1.0	0.0	0.0	1.0	2.0	0.0
030	1.0	0.0	0.0	0.0	0.3330000000000002	2.667	0.0
031	1.0	0.0	0.0	0.0	1.0	2.0	0.0
032	1.0	1.0	0.0	0.0	1.3330000000000002	4.667	0.0
033	1.0	0.0	0.0	0.0	1.0	2.0	0.0
034	1.0	0.0	0.0	0.0	1.0	2.0	0.0
035	1.0	0.0	0.0	0.0	1.0	2.0	0.0
036	0.0	0.0	0.0	0.0	0.0	0.0	0.0
037	0.0	1.0	0.0	0.0	1.0	2.0	0.0
038	0.0	0.0	0.0	0.0	0.0	0.0	0.0
039	1.0	1.0	0.0	0.0	1.0	2.0	0.0
040	1.0	2.0	0.0	0.0	0.6660000000000004	5.334	0.0
041	1.0	1.0	0.0	0.0	0.3330000000000002	2.667	0.0
042	0.0	0.0	0.0	0.0	0.0	0.0	0.0
043	1.0	0.0	0.0	0.0	0.3330000000000002	2.667	0.0
044	1.0	2.0	0.0	1.0	1.0	5.0	1.0
045	1.0	2.0	1.0	2.0	0.3330000000000002	2.667	1.0
046	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
047	1.0	2.0	1.0	1.0	0.9990000000000006	8.001	2.0
048	2.0	2.0	1.0	1.0	4.0	8.0	2.0
049	0.0	3.0	0.0	2.0	0.9990000000000006	8.001	2.0
050	2.0	2.0	1.0	1.0	2.0010000000000003	6.999	2.0
051	1.0	3.0	1.0	2.0	1.6660000000000004	7.334	2.0
052	2.0	1.0	1.0	0.0	3.0	6.0	1.0
053	0.0	1.0	0.0	1.0	0.3330000000000002	2.667	1.0
054	1.0	3.0	1.0	2.0	2.668	6.332	2.0
055	1.0	1.0	0.0	1.0	1.3330000000000002	4.667	1.0
056	1.0	1.0	1.0	1.0	1.0	2.0	1.0
057	0.0	0.0	0.0	0.0	0.0	0.0	0.0
058	0.0	0.0	0.0	0.0	0.0	0.0	0.0
059	1.0	2.0	1.0	2.0	1.6680000000000001	4.332	2.0
060	2.0	3.0	1.0	2.0	3.0	6.0	2.0
061	1.0	2.0	1.0	2.0	1.0	2.0	1.0
062	1.0	2.0	1.0	2.0	1.0	2.0	1.0
063	1.0	1.0	1.0	1.0	1.3330000000000002	4.667	2.0
064	2.0	1.0	1.0	0.0	3.0	6.0	1.0
065	0.0	2.0	0.0	1.0	2.4	3.6	1.0
066	1.0	2.0	1.0	2.0	1.3330000000000002	4.667	2.0
067	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
068	1.0	2.0	1.0	2.0	1.0	2.0	1.0
069	0.0	0.0	0.0	0.0	0.0	0.0	0.0
070	1.0	2.0	1.0	2.0	1.0	5.0	2.0
071	1.0	1.0	0.0	1.0	0.6660000000000004	5.334	1.0
072	0.0	1.0	0.0	1.0	1.0	2.0	1.0
073	0.0	2.0	0.0	2.0	0.3330000000000002	2.667	1.0
074	1.0	1.0	1.0	1.0	1.0	2.0	1.0
075	1.0	0.0	0.0	0.0	0.3330000000000002	2.667	0.0
076	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
077	1.0	1.0	1.0	1.0	2.0	4.0	2.0
078	1.0	1.0	0.0	0.0	1.6680000000000001	4.332	0.0
079	1.0	0.0	0.0	0.0	1.0	2.0	0.0
080	1.0	0.0	1.0	0.0	1.0	2.0	1.0
081	1.0	2.0	1.0	1.0	2.0	4.0	1.0
082	1.0	1.0	1.0	0.0	2.0	4.0	1.0
083	0.0	2.0	0.0	1.0	0.6660000000000004	5.334	1.0
084	1.0	2.0	0.0	1.0	2.0	4.0	1.0
085	1.0	2.0	1.0	2.0	0.6660000000000004	5.334	2.0
086	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
087	3.0	2.0	2.0	1.0	1.0010000000000003	4.999	1.0
088	1.0	3.0	1.0	1.0	0.6660000000000004	5.334	1.0
089	0.0	4.0	0.0	3.0	1.6660000000000004	7.334	2.0
090	0.0	0.0	0.0	0.0	0.0	0.0	0.0
091	1.0	2.0	1.0	1.0	1.6660000000000004	7.334	2.0
092	0.0	4.0	0.0	3.0	1.6660000000000004	7.334	2.0
093	2.0	3.0	1.0	2.0	2.333	6.667	2.0
094	1.0	1.0	1.0	1.0	1.3330000000000002	4.667	2.0
095	2.0	1.0	1.0	1.0	2.0	4.0	1.0
096	1.0	2.0	1.0	1.0	0.6660000000000004	5.334	1.0
097	1.0	1.0	1.0	1.0	0.3330000000000002	2.667	1.0
098	0.0	4.0	0.0	2.0	2.0010000000000003	6.999	1.0
099	2.0	2.0	1.0	0.0	1.6660000000000004	7.334	1.0
100	0.0	3.0	0.0	2.0	1.6660000000000004	7.334	2.0
101	1.0	1.0	1.0	0.0	0.6660000000000004	5.334	1.0
102	1.0	1.0	1.0	1.0	1.0	2.0	1.0
103	1.0	0.0	1.0	0.0	1.0	2.0	1.0
104	1.0	0.0	0.0	0.0	1.0	2.0	0.0
105	2.0	2.0	1.0	1.0	2.0	4.0	1.0
106	2.0	1.0	1.0	1.0	1.6680000000000001	4.332	1.0
107	2.0	3.0	1.0	2.0	1.3330000000000002	4.667	1.0
108	0.0	1.0	0.0	0.0	1.0	2.0	0.0
109	1.0	1.0	1.0	1.0	1.3330000000000002	4.667	2.0
110	0.0	0.0	0.0	0.0	0.0	0.0	0.0
111	3.0	0.0	2.0	0.0	1.6680000000000001	4.332	1.0
112	2.0	0.0	1.0	0.0	2.0	4.0	1.0
113	3.0	1.0	1.0	0.0	2.0	4.0	1.0
114	3.0	0.0	1.0	0.0	3.8	5.2	1.0
115	0.0	1.0	0.0	1.0	1.0	2.0	1.0
116	0.0	0.0	0.0	0.0	0.0	0.0	0.0
117	0.0	0.0	0.0	0.0	0.0	0.0	0.0
118	0.0	0.0	0.0	0.0	0.0	0.0	0.0
119	3.0	0.0	3.0	0.0	1.6680000000000001	4.332	2.0
120	2.0	0.0	1.0	0.0	2.0	4.0	1.0
121	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
122	1.0	2.0	0.0	0.0	0.3330000000000002	2.667	0.0
123	3.0	2.0	2.0	0.0	2.668	6.332	1.0
124	1.0	0.0	1.0	0.0	0.6680000000000001	2.332	1.0
125	2.0	2.0	0.0	0.0	2.0	4.0	0.0
126	1.0	2.0	0.0	0.0	2.0	4.0	0.0
127	1.0	1.0	1.0	1.0	2.0	4.0	2.0
128	1.0	1.0	1.0	1.0	1.6680000000000001	4.332	2.0
129	0.0	0.0	0.0	0.0	0.0	0.0	0.0
130	1.0	1.0	1.0	1.0	0.6680000000000001	2.332	1.0
131	2.0	0.0	1.0	0.0	2.0	4.0	1.0
132	1.0	2.0	1.0	1.0	2.0010000000000003	6.999	2.0
133	2.0	0.0	1.0	0.0	2.0	4.0	1.0
134	1.0	1.0	0.0	1.0	1.6680000000000001	4.332	1.0
135	1.0	0.0	1.0	0.0	1.0	2.0	1.0
136	1.0	2.0	0.0	2.0	1.6680000000000001	7.332	2.0
137	1.0	0.0	0.0	0.0	0.6680000000000001	2.332	0.0
138	2.0	2.0	1.0	1.0	2.0	4.0	1.0
139	2.0	0.0	1.0	0.0	2.068	3.932	1.0
140	1.0	0.0	0.0	0.0	0.3330000000000002	2.667	0.0
141	1.0	1.0	0.0	1.0	0.6660000000000004	5.334	1.0
142	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
143	2.0	0.0	1.0	0.0	2.0	4.0	1.0
144	1.0	1.0	1.0	0.0	0.6660000000000004	5.334	1.0
145	1.0	3.0	0.0	2.0	2.333	6.667	2.0
146	1.0	1.0	1.0	0.0	2.0	4.0	1.0
147	0.0	2.0	0.0	2.0	1.3330000000000002	4.667	2.0
148	0.0	2.0	0.0	1.0	0.6660000000000004	5.334	1.0
149	1.0	2.0	1.0	2.0	0.3330000000000002	2.667	1.0
150	2.0	1.0	2.0	1.0	3.0	6.0	3.0
151	2.0	3.0	1.0	2.0	2.3360000000000003	6.664	1.0
152	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
153	1.0	2.0	1.0	2.0	1.0	2.0	1.0
154	1.0	2.0	1.0	1.0	1.6680000000000001	4.332	1.0
155	1.0	1.0	1.0	0.0	0.6660000000000004	5.334	1.0
156	1.0	1.0	1.0	1.0	0.3330000000000002	2.667	1.0
157	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
158	0.0	0.0	0.0	0.0	0.0	0.0	0.0
159	0.0	0.0	0.0	0.0	0.0	0.0	0.0
160	1.0	2.0	0.0	1.0	1.3330000000000002	4.667	1.0
161	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
162	3.0	0.0	2.0	0.0	1.6680000000000001	4.332	1.0
163	1.0	1.0	1.0	0.0	2.0	4.0	1.0
164	0.0	0.0	0.0	0.0	0.0	0.0	0.0
165	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
166	1.0	0.0	1.0	0.0	0.6680000000000001	2.332	1.0
167	1.0	0.0	0.0	0.0	0.3330000000000002	2.667	0.0
168	2.0	0.0	0.0	0.0	1.4	1.6	0.0
169	0.0	0.0	0.0	0.0	0.0	0.0	0.0
170	3.0	0.0	2.0	0.0	2.736	6.263999999999999	2.0
171	1.0	2.0	0.0	2.0	0.3330000000000002	5.667	1.0
172	2.0	0.0	2.0	0.0	2.0	4.0	2.0
173	3.0	0.0	2.0	0.0	3.0	6.0	2.0
174	0.0	0.0	0.0	0.0	0.0	0.0	0.0
175	1.0	1.0	1.0	0.0	1.3360000000000003	4.664	1.0
176	2.0	1.0	1.0	0.0	3.0	6.0	1.0
177	1.0	0.0	1.0	0.0	1.0	2.0	1.0
178	2.0	0.0	1.0	0.0	2.0	4.0	1.0
179	1.0	2.0	0.0	2.0	2.333	6.667	2.0
180	2.0	0.0	1.0	0.0	2.0	4.0	1.0
181	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
182	0.0	0.0	0.0	0.0	0.0	0.0	0.0
183	0.0	3.0	0.0	2.0	1.6690000000000005	7.3309999999999995	2.0
184	2.0	0.0	1.0	0.0	2.0	4.0	1.0
185	2.0	0.0	0.0	0.0	2.4	3.6	0.0
186	1.0	1.0	1.0	1.0	0.3330000000000002	2.667	1.0
187	0.0	1.0	0.0	1.0	1.0	2.0	1.0
188	1.0	0.0	1.0	0.0	1.0	2.0	1.0
