all_syn	all_nonSyn	tip_syn	tip_nonSyn	S	N	comparisons
001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
002	0.0	0.0	0.0	0.0	0.0	0.0	0.0
003	0.0	0.0	0.0	0.0	0.0	0.0	0.0
004	0.0	0.0	0.0	0.0	0.0	0.0	0.0
005	0.0	0.0	0.0	0.0	0.0	0.0	0.0
006	0.0	0.0	0.0	0.0	0.0	0.0	0.0
007	0.0	0.0	0.0	0.0	0.0	0.0	0.0
008	0.0	0.0	0.0	0.0	0.0	0.0	0.0
009	0.0	0.0	0.0	0.0	0.0	0.0	0.0
010	0.0	0.0	0.0	0.0	0.0	0.0	0.0
011	0.0	0.0	0.0	0.0	0.0	0.0	0.0
012	0.0	0.0	0.0	0.0	0.0	0.0	0.0
013	0.0	0.0	0.0	0.0	0.0	0.0	0.0
014	0.0	0.0	0.0	0.0	0.0	0.0	0.0
015	0.0	0.0	0.0	0.0	0.0	0.0	0.0
016	0.0	0.0	0.0	0.0	0.0	0.0	0.0
017	0.0	0.0	0.0	0.0	0.0	0.0	0.0
018	0.0	0.0	0.0	0.0	0.0	0.0	0.0
019	0.0	0.0	0.0	0.0	0.0	0.0	0.0
020	0.0	0.0	0.0	0.0	0.0	0.0	0.0
021	0.0	0.0	0.0	0.0	0.0	0.0	0.0
022	0.0	0.0	0.0	0.0	0.0	0.0	0.0
023	0.0	0.0	0.0	0.0	0.0	0.0	0.0
024	0.0	0.0	0.0	0.0	0.0	0.0	0.0
025	0.0	0.0	0.0	0.0	0.0	0.0	0.0
026	0.0	0.0	0.0	0.0	0.0	0.0	0.0
027	0.0	0.0	0.0	0.0	0.0	0.0	0.0
028	0.0	0.0	0.0	0.0	0.0	0.0	0.0
029	0.0	0.0	0.0	0.0	0.0	0.0	0.0
030	0.0	0.0	0.0	0.0	0.0	0.0	0.0
031	0.0	0.0	0.0	0.0	0.0	0.0	0.0
032	0.0	0.0	0.0	0.0	0.0	0.0	0.0
033	0.0	0.0	0.0	0.0	0.0	0.0	0.0
034	0.0	0.0	0.0	0.0	0.0	0.0	0.0
035	0.0	0.0	0.0	0.0	0.0	0.0	0.0
036	0.0	0.0	0.0	0.0	0.0	0.0	0.0
037	0.0	0.0	0.0	0.0	0.0	0.0	0.0
038	0.0	0.0	0.0	0.0	0.0	0.0	0.0
039	0.0	0.0	0.0	0.0	0.0	0.0	0.0
040	0.0	0.0	0.0	0.0	0.0	0.0	0.0
041	0.0	0.0	0.0	0.0	0.0	0.0	0.0
042	0.0	0.0	0.0	0.0	0.0	0.0	0.0
043	0.0	0.0	0.0	0.0	0.0	0.0	0.0
044	0.0	0.0	0.0	0.0	0.0	0.0	0.0
045	0.0	2.0	0.0	0.0	1.0	2.0	0.0
046	1.0	2.0	0.0	0.0	2.0	4.0	0.0
047	1.0	2.0	0.0	0.0	0.3330000000000002	2.667	0.0
048	0.0	2.0	0.0	0.0	1.3330000000000002	4.667	0.0
049	0.0	1.0	0.0	0.0	0.3330000000000002	2.667	0.0
050	1.0	1.0	0.0	0.0	1.3330000000000002	4.667	0.0
051	1.0	1.0	0.0	0.0	1.6680000000000001	4.332	0.0
052	0.0	1.0	0.0	0.0	1.0	2.0	0.0
053	1.0	0.0	0.0	0.0	1.0	2.0	0.0
054	0.0	0.0	0.0	0.0	0.0	0.0	0.0
055	0.0	2.0	0.0	0.0	1.3330000000000002	4.667	0.0
056	1.0	2.0	0.0	0.0	1.6680000000000001	4.332	0.0
057	0.0	0.0	0.0	0.0	0.0	0.0	0.0
058	0.0	2.0	0.0	0.0	1.3330000000000002	4.667	0.0
059	0.0	3.0	0.0	0.0	0.6660000000000004	5.334	0.0
060	0.0	1.0	0.0	0.0	1.0	2.0	0.0
061	1.0	1.0	0.0	0.0	0.0	3.0	0.0
062	0.0	2.0	0.0	0.0	0.3330000000000002	2.667	0.0
063	0.0	0.0	0.0	0.0	0.0	0.0	0.0
064	1.0	0.0	0.0	0.0	1.0	2.0	0.0
065	1.0	2.0	0.0	0.0	1.733	4.2669999999999995	0.0
066	1.0	1.0	0.0	0.0	2.0	4.0	0.0
067	0.0	0.0	0.0	0.0	0.0	0.0	0.0
068	0.0	1.0	0.0	0.0	1.0	2.0	0.0
069	0.0	0.0	0.0	0.0	0.0	0.0	0.0
070	0.0	0.0	0.0	0.0	0.0	0.0	0.0
071	0.0	0.0	0.0	0.0	0.0	0.0	0.0
072	0.0	0.0	0.0	0.0	0.0	0.0	0.0
073	0.0	0.0	0.0	0.0	0.0	0.0	0.0
074	0.0	0.0	0.0	0.0	0.0	0.0	0.0
075	0.0	2.0	0.0	0.0	0.3330000000000002	2.667	0.0
076	1.0	2.0	0.0	0.0	1.6680000000000001	4.332	0.0
077	0.0	0.0	0.0	0.0	0.0	0.0	0.0
078	0.0	1.0	0.0	0.0	0.3330000000000002	2.667	0.0
079	1.0	2.0	0.0	0.0	1.733	4.2669999999999995	0.0
080	1.0	0.0	0.0	0.0	1.0	2.0	0.0
081	1.0	1.0	0.0	0.0	1.0	2.0	0.0
082	1.0	1.0	1.0	1.0	1.0	2.0	1.0
083	1.0	2.0	0.0	2.0	3.0	6.0	2.0
084	2.0	1.0	1.0	1.0	2.0	4.0	1.0
085	0.0	0.0	0.0	0.0	0.0	0.0	0.0
086	1.0	0.0	0.0	0.0	1.0	2.0	0.0
087	3.0	0.0	2.0	0.0	3.0	6.0	2.0
088	1.0	1.0	1.0	0.0	0.6660000000000004	5.334	1.0
089	2.0	4.0	1.0	2.0	2.0	4.0	1.0
090	0.0	2.0	0.0	2.0	0.3330000000000002	2.667	1.0
091	3.0	1.0	1.0	1.0	4.0	8.0	2.0
092	2.0	4.0	1.0	4.0	4.333	10.667	4.0
093	1.0	2.0	0.0	2.0	0.6660000000000004	5.334	1.0
094	2.0	2.0	2.0	2.0	1.3330000000000002	4.667	2.0
095	1.0	2.0	1.0	2.0	0.3330000000000002	2.667	1.0
096	0.0	2.0	0.0	2.0	1.0	2.0	1.0
097	2.0	1.0	2.0	1.0	2.0	4.0	2.0
098	1.0	2.0	1.0	2.0	2.0	4.0	2.0
099	2.0	2.0	1.0	2.0	1.0010000000000003	4.999	1.0
100	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
101	2.0	2.0	0.0	1.0	3.0	6.0	1.0
102	0.0	0.0	0.0	0.0	0.0	0.0	0.0
103	1.0	1.0	1.0	1.0	2.0	4.0	2.0
104	0.0	1.0	0.0	1.0	0.3330000000000002	2.667	1.0
105	1.0	1.0	1.0	1.0	0.0	3.0	1.0
106	1.0	1.0	1.0	1.0	0.6660000000000004	5.334	2.0
107	1.0	0.0	1.0	0.0	1.0	2.0	1.0
108	0.0	0.0	0.0	0.0	0.0	0.0	0.0
109	4.0	0.0	1.0	0.0	4.0	8.0	1.0
110	0.0	0.0	0.0	0.0	0.0	0.0	0.0
111	2.0	0.0	2.0	0.0	0.6660000000000004	5.334	2.0
112	1.0	2.0	1.0	2.0	0.6660000000000004	5.334	2.0
113	2.0	0.0	1.0	0.0	2.0	4.0	1.0
114	1.0	2.0	1.0	2.0	0.3330000000000002	2.667	1.0
115	2.0	2.0	2.0	2.0	1.3330000000000002	4.667	2.0
116	1.0	0.0	1.0	0.0	1.0	2.0	1.0
117	1.0	1.0	1.0	0.0	2.0	4.0	1.0
118	2.0	0.0	2.0	0.0	2.0	4.0	2.0
119	0.0	0.0	0.0	0.0	0.0	0.0	0.0
120	0.0	0.0	0.0	0.0	0.0	0.0	0.0
121	2.0	1.0	1.0	1.0	2.0	4.0	1.0
122	0.0	0.0	0.0	0.0	0.0	0.0	0.0
123	2.0	2.0	2.0	2.0	0.6660000000000004	5.334	2.0
124	1.0	1.0	0.0	1.0	0.6660000000000004	5.334	1.0
125	2.0	0.0	2.0	0.0	0.6660000000000004	5.334	2.0
126	2.0	0.0	2.0	0.0	2.0	4.0	2.0
127	1.0	0.0	1.0	0.0	1.4	1.6	1.0
128	1.0	0.0	1.0	0.0	1.0	2.0	1.0
129	1.0	0.0	1.0	0.0	1.0	2.0	1.0
130	2.0	1.0	2.0	1.0	3.0	6.0	3.0
131	2.0	0.0	2.0	0.0	2.0	4.0	2.0
132	1.0	0.0	1.0	0.0	0.6680000000000001	2.332	1.0
133	0.0	0.0	0.0	0.0	0.0	0.0	0.0
134	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
135	0.0	0.0	0.0	0.0	0.0	0.0	0.0
136	1.0	1.0	1.0	1.0	1.6680000000000001	4.332	2.0
137	0.0	0.0	0.0	0.0	0.0	0.0	0.0
138	3.0	0.0	3.0	0.0	3.0	6.0	3.0
139	1.0	1.0	1.0	0.0	0.6660000000000004	5.334	1.0
140	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
141	0.0	0.0	0.0	0.0	0.0	0.0	0.0
142	0.0	0.0	0.0	0.0	0.0	0.0	0.0
143	3.0	0.0	1.0	0.0	3.0	6.0	1.0
144	1.0	0.0	1.0	0.0	1.0	2.0	1.0
145	1.0	0.0	1.0	0.0	1.0	2.0	1.0
146	2.0	0.0	0.0	0.0	0.6660000000000004	5.334	0.0
147	2.0	0.0	0.0	0.0	0.6660000000000004	5.334	0.0
148	4.0	1.0	4.0	1.0	1.6660000000000004	7.334	3.0
149	2.0	0.0	1.0	0.0	1.3360000000000003	4.664	1.0
150	0.0	0.0	0.0	0.0	0.0	0.0	0.0
151	3.0	0.0	2.0	0.0	3.0	6.0	2.0
152	3.0	2.0	3.0	2.0	4.0	8.0	4.0
153	1.0	0.0	1.0	0.0	1.0	2.0	1.0
154	0.0	0.0	0.0	0.0	0.0	0.0	0.0
155	1.0	0.0	1.0	0.0	1.0	2.0	1.0
156	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
157	1.0	0.0	1.0	0.0	1.0	2.0	1.0
158	1.0	0.0	1.0	0.0	1.0	2.0	1.0
159	1.0	0.0	1.0	0.0	0.3330000000000002	2.667	1.0
160	1.0	1.0	0.0	1.0	1.6680000000000001	4.332	1.0
161	0.0	1.0	0.0	1.0	1.0	2.0	1.0
162	0.0	0.0	0.0	0.0	0.0	0.0	0.0
163	0.0	1.0	0.0	1.0	1.0	2.0	1.0
164	0.0	0.0	0.0	0.0	0.0	0.0	0.0
165	1.0	2.0	1.0	2.0	1.0	2.0	1.0
166	1.0	1.0	1.0	1.0	1.0	2.0	1.0
167	1.0	2.0	1.0	2.0	1.3330000000000002	4.667	2.0
168	2.0	0.0	2.0	0.0	2.0	4.0	2.0
169	3.0	0.0	2.0	0.0	0.9990000000000006	8.001	2.0
170	2.0	1.0	1.0	1.0	2.0	4.0	1.0
171	1.0	0.0	1.0	0.0	1.0	2.0	1.0
172	0.0	0.0	0.0	0.0	0.0	0.0	0.0
173	1.0	0.0	1.0	0.0	0.6680000000000001	2.332	1.0
174	1.0	0.0	1.0	0.0	1.0	2.0	1.0
175	1.0	2.0	1.0	2.0	1.733	4.2669999999999995	2.0
176	0.0	0.0	0.0	0.0	0.0	0.0	0.0
177	0.0	0.0	0.0	0.0	0.0	0.0	0.0
178	0.0	0.0	0.0	0.0	0.0	0.0	0.0
179	0.0	0.0	0.0	0.0	0.0	0.0	0.0
180	0.0	0.0	0.0	0.0	0.0	0.0	0.0
181	1.0	0.0	1.0	0.0	1.0	2.0	1.0
182	2.0	1.0	2.0	1.0	3.0	6.0	3.0
183	2.0	3.0	1.0	3.0	4.4	7.6	3.0
184	0.0	1.0	0.0	1.0	1.0	2.0	1.0
185	0.0	0.0	0.0	0.0	0.0	0.0	0.0
186	0.0	1.0	0.0	1.0	1.0	2.0	1.0
187	0.0	0.0	0.0	0.0	0.0	0.0	0.0
188	1.0	0.0	0.0	0.0	0.3330000000000002	2.667	0.0
189	0.0	0.0	0.0	0.0	0.0	0.0	0.0
190	0.0	0.0	0.0	0.0	0.0	0.0	0.0
191	0.0	0.0	0.0	0.0	0.0	0.0	0.0
192	2.0	0.0	0.0	0.0	2.0	4.0	0.0
193	0.0	0.0	0.0	0.0	0.0	0.0	0.0
